feature_1,feature_2,feature_3,feature_4,class
-63.17535,-14.8677845,-6.792762,-3.8745325,notumor
-26.545422,-1.4344391,6.6022754,-1.3132107,notumor
-13.985552,23.238733,-6.4831405,16.920452,notumor
-29.628149,0.29296282,8.278345,-7.53488,notumor
-50.812916,-14.060404,-3.1979303,-7.1768317,notumor
-14.478315,-23.130358,12.635041,5.2681108,notumor
-63.17535,-14.8677845,-6.792762,-3.8745325,notumor
31.311806,-24.32288,9.15535,-1.9657074,notumor
-28.406973,12.269383,-4.815051,2.554152,notumor
63.328823,-20.19539,-22.340448,-5.595395,notumor
3.4289126,3.3112247,3.8877118,-5.003148,notumor
-6.308408,0.724305,6.2686267,-1.9853088,notumor
-12.570043,29.827482,-11.208518,0.3606556,notumor
-16.727734,1.4772735,3.0813525,-10.435842,notumor
-0.7181775,-9.784166,21.075909,-3.7113774,notumor
-45.81217,-7.763394,0.4727135,-0.8351378,notumor
-17.339926,-23.141676,0.8665957,-7.265,notumor
5.232083,-4.343395,3.019377,1.8765235,notumor
8.4298525,-12.126433,8.911682,11.508813,notumor
-16.302454,31.321445,-11.662106,10.289603,notumor
10.744153,-22.605707,12.85178,-4.6308503,notumor
108.16785,-5.7888875,-9.610778,0.21162969,notumor
99.177216,-3.7568223,3.95361,4.4841313,notumor
49.558956,0.89966106,-6.219075,12.287396,notumor
-4.8081474,27.548592,-1.0405724,-1.7920482,notumor
32.603405,-15.6105385,-5.0051184,-4.8930326,notumor
77.7547,-14.941147,-15.353517,-1.4479239,notumor
81.57819,23.66726,-7.430429,18.04114,notumor
-2.558609,-11.811251,4.6952596,-11.07885,notumor
38.57619,-11.592732,11.930569,-5.1254086,notumor
39.04039,41.344994,30.330605,14.339504,notumor
31.477476,4.8412867,-2.9599097,0.32503384,notumor
30.74108,47.370586,4.4046216,-7.3357544,notumor
-10.553955,-19.004566,3.1953118,-6.283824,notumor
2.2905693,17.66756,-6.8194256,13.701338,notumor
-26.545422,-1.4344391,6.6022754,-1.3132107,notumor
54.312805,39.306767,19.833185,-0.085570075,notumor
-29.730677,0.29481223,8.203215,-7.5316663,notumor
29.383722,-19.112574,-6.0088806,3.614746,notumor
95.22356,-3.977348,29.915888,-6.310968,notumor
42.205666,4.3791003,-0.32349882,-6.674729,notumor
10.754216,-7.278808,2.1235433,11.344126,notumor
-4.500952,12.89289,13.723633,9.018413,notumor
4.654679,39.99527,-9.946908,-9.326178,notumor
-4.222927,34.768597,-18.573715,3.8694515,notumor
42.205666,4.3791003,-0.32349882,-6.674729,notumor
32.442783,-7.794527,8.620094,20.594204,notumor
29.104382,-2.1744566,-5.036567,0.2188946,notumor
18.75834,2.0491521,-3.4811108,17.21748,notumor
26.781614,27.069712,-3.1825151,20.04556,notumor
-33.006577,-11.499628,8.305747,-6.507383,notumor
-4.272931,38.967594,-8.006185,-9.428055,notumor
83.51752,-26.812826,12.930377,-10.07786,notumor
49.159126,22.239944,-1.4251492,31.40437,notumor
108.89406,18.262262,-2.4855995,16.684269,notumor
11.502411,-15.26385,21.61558,-11.34331,notumor
70.59127,-12.889285,-20.75903,1.9486536,notumor
-12.339151,-18.171791,3.2542186,-1.0908315,notumor
-8.333285,18.03896,-8.390948,-3.553759,notumor
-34.921238,17.779709,-14.901582,-1.4842331,notumor
-31.51004,2.6512647,-4.980704,-15.878076,notumor
-27.706482,-35.229164,6.8033595,21.261147,notumor
7.4917135,26.673847,2.8191903,15.099294,notumor
17.53819,27.14981,36.16898,-2.442929,notumor
-5.331857,-2.0311491,11.721209,-5.722834,notumor
12.000266,10.469122,-3.3935876,5.8152905,notumor
-30.330536,-4.450637,7.803506,-2.378491,notumor
-0.65573215,-22.617624,-14.75982,5.759961,notumor
13.098341,-14.689072,-8.158563,2.8563378,notumor
15.176093,-15.523193,-7.4698777,13.661097,notumor
14.281909,5.9765987,8.3807535,-2.122547,notumor
27.56867,-3.7351592,2.7386224,15.169143,notumor
-10.7957115,30.015469,-13.359206,6.435175,notumor
-4.222927,34.768597,-18.573715,3.8694515,notumor
39.04039,41.344994,30.330605,14.339504,notumor
25.646358,-20.525042,-13.7851925,-16.117262,notumor
14.281909,5.9765987,8.3807535,-2.122547,notumor
-1.5349717,-10.417171,-1.2669955,-3.3560958,notumor
3.763003,-27.165157,-0.8393514,9.962151,notumor
-17.400978,14.314424,6.6842165,-2.8652973,notumor
-7.724295,19.110106,-11.358032,4.734453,notumor
23.271685,-3.1915722,-0.41000378,-2.0628998,notumor
-29.628149,0.29296282,8.278345,-7.53488,notumor
-11.844052,28.669514,0.2576061,-5.2285175,notumor
17.929123,-13.158668,-3.2841814,-1.6678078,notumor
10.754216,-7.278808,2.1235433,11.344126,notumor
-34.808872,20.736944,-20.371222,-5.508857,notumor
61.73568,8.2855215,-25.1176,7.779021,notumor
-2.558609,-11.811251,4.6952596,-11.07885,notumor
52.14655,1.9494967,-21.565268,4.7173705,notumor
42.497284,-1.006072,4.328584,-10.396351,notumor
58.256107,9.4410925,-23.181515,7.974063,notumor
-33.175743,9.484029,-11.972076,-2.4614727,notumor
71.21,16.25501,-19.033371,15.762732,notumor
-14.220468,46.800423,-27.23989,1.7472068,notumor
60.977898,-0.9692006,-8.18467,-10.811511,notumor
36.15889,0.85938114,-2.9633093,5.996841,notumor
24.700245,55.08846,17.988619,0.60403866,notumor
-20.745777,13.68191,-2.5299408,-3.3125043,notumor
68.01886,-9.085974,-12.400612,-0.53556675,notumor
-16.94596,31.171974,-11.849633,-7.8692384,notumor
70.08335,-13.085507,-2.2246208,-1.0625036,notumor
40.106533,-27.8171,-20.45178,15.14523,notumor
71.311516,4.9307647,-9.392178,-6.6740556,notumor
-29.730677,0.29481223,8.203215,-7.5316663,notumor
61.744633,14.518458,8.471958,-9.292363,notumor
39.626373,4.1616187,-7.3353996,10.26742,notumor
41.745964,27.050121,10.570178,1.3623759,notumor
20.630693,58.639114,8.23001,-0.5700369,notumor
13.793219,2.2746663,0.6477973,-4.0825896,notumor
13.006835,21.792044,4.5109935,0.66941446,notumor
70.623695,1.5831345,7.808043,32.815014,notumor
18.848475,-1.7187501,12.579191,17.540928,notumor
73.28583,4.3340545,15.857229,30.17673,notumor
-5.8987265,-13.808333,1.9268492,0.07190232,notumor
30.883518,-36.74541,-24.302546,1.5058323,notumor
109.435265,-9.264779,-3.4159343,2.3969367,notumor
84.17082,-14.433622,-31.563103,8.387477,notumor
95.908134,-12.904052,-15.895587,2.0145147,notumor
89.20443,-61.493088,-28.398663,9.505072,notumor
61.04987,-17.45434,-34.499588,6.4928145,notumor
99.9895,-4.146165,-1.8388283,-3.4524162,notumor
-9.072865,37.456547,-18.323467,4.008956,notumor
47.78394,-10.106574,-9.128674,-14.447211,notumor
53.897846,-14.046573,-5.863857,-5.752244,notumor
-7.619444,-14.7697935,7.1268916,4.7548504,notumor
7.098277,-16.34372,14.825614,12.976046,notumor
88.20994,4.874623,-3.9305508,6.062272,notumor
59.639473,46.74919,54.774605,7.698391,notumor
75.57287,-37.333385,24.213177,-9.514798,notumor
24.700245,55.08846,17.988619,0.60403866,notumor
16.407581,-0.22405556,8.509022,5.2570524,notumor
88.72035,-61.709236,-30.925041,12.421884,notumor
-27.255844,11.724542,-3.885921,4.2996492,notumor
35.771355,10.280675,-31.44425,19.774187,notumor
77.84716,27.81456,-16.870497,15.467734,notumor
42.31036,77.360016,-13.48968,2.1377177,notumor
12.583632,26.7811,-14.408223,5.77447,notumor
39.04039,41.344994,30.330605,14.339504,notumor
-56.468735,-4.494959,-14.005394,-1.6121484,notumor
-25.871819,10.464402,-8.651404,0.14835541,notumor
-18.450298,19.595358,-4.624386,15.9783325,notumor
16.407581,-0.22405556,8.509022,5.2570524,notumor
32.98724,5.902764,-2.919193,8.922769,notumor
-0.6952856,-3.559771,1.3624234,-4.2971516,notumor
-17.869358,13.038655,4.3002687,-2.6036143,notumor
-28.57103,12.388189,-5.285026,2.4566915,notumor
-16.302454,31.321445,-11.662106,10.289603,notumor
42.275703,77.34254,-14.011106,1.21554,notumor
35.655895,1.4699355,-2.1462846,5.868456,notumor
-2.558609,-11.811251,4.6952596,-11.07885,notumor
-11.172419,-6.2121754,2.4075735,7.9841394,notumor
-14.717251,31.091627,-0.89172876,-4.1855183,notumor
12.583632,26.7811,-14.408223,5.77447,notumor
41.594494,-21.441902,-2.1368818,-2.2013566,notumor
69.812546,-20.447687,33.89617,-19.119442,notumor
39.04039,41.344994,30.330605,14.339504,notumor
-22.158491,-16.536068,16.402067,-5.3680115,notumor
4.9480066,9.481562,-27.174206,0.10388484,notumor
29.66356,11.011415,0.92048013,8.1291895,notumor
111.28991,20.152025,-1.0832871,5.5167503,notumor
-6.6810837,25.463188,-5.985636,4.2596936,notumor
57.09412,-60.1934,-4.8340054,4.746454,notumor
92.499084,-38.144135,-10.57461,8.180097,notumor
-34.186848,11.015232,-5.5847955,-2.5233955,notumor
-29.21641,19.610868,-11.478248,-1.5565684,notumor
-8.914238,15.345407,-19.104116,0.24679382,notumor
-6.6203732,13.715467,12.481405,-11.595858,notumor
35.771355,10.280675,-31.44425,19.774187,notumor
-7.4676886,15.786087,-1.5207012,-7.8571005,notumor
-9.402197,29.14937,-16.605879,4.6316476,notumor
39.949814,-5.564122,-7.442157,8.532695,notumor
97.28759,60.97325,-9.852264,8.388292,notumor
-10.476482,-23.874735,2.45322,12.981922,notumor
39.949814,-5.564122,-7.442157,8.532695,notumor
97.28759,60.97325,-9.852264,8.388292,notumor
26.199823,-18.095198,-8.143592,-13.390469,notumor
64.53244,14.957043,15.256501,-2.3669648,notumor
38.527355,-41.266354,-21.26593,-0.6150108,notumor
12.583632,26.7811,-14.408223,5.77447,notumor
43.288467,29.319263,12.723082,20.19223,notumor
32.541454,-15.63081,-5.0221734,-4.8631806,notumor
59.483505,-17.267942,-18.792877,-4.924945,notumor
25.330538,-29.341944,-7.170166,5.941988,notumor
15.871073,-12.033655,-4.5546527,22.447481,notumor
29.166615,-35.520115,-1.5145452,-2.5759668,notumor
75.78086,-17.220213,-35.94507,13.284549,notumor
31.461044,4.603914,-5.503381,38.4975,notumor
20.170048,-6.510679,4.00644,-21.295353,notumor
77.93991,2.4159482,-7.469922,9.664191,notumor
-0.10235543,39.306114,-9.40803,0.8801479,notumor
-8.557583,-22.975746,3.292782,-15.005991,notumor
49.08242,-10.701829,1.4757686,19.145756,notumor
112.03443,-19.72171,-25.830553,15.487975,notumor
29.451118,-4.5665874,-17.062286,-15.211996,notumor
48.095737,-32.5541,-25.64211,-1.247988,notumor
39.245167,-13.502172,-4.9232655,30.330462,notumor
32.335995,0.49870527,-2.7877986,-21.113209,notumor
-1.7379949,-25.176926,-3.1107638,-7.264238,notumor
33.789497,-7.8069673,0.31261525,29.175854,notumor
-18.450298,19.595358,-4.624386,15.9783325,notumor
25.716726,57.289345,16.391413,3.1538167,notumor
106.84395,-14.232135,-28.669443,-7.1666136,notumor
32.565823,16.268278,13.270606,-9.477573,notumor
48.490547,47.939373,-14.2876625,-10.22974,notumor
-20.52584,10.624924,4.0398674,-9.704468,notumor
-14.83134,-24.098246,8.021669,-20.281025,notumor
-15.252596,-23.870628,7.962193,-20.467585,notumor
35.706043,48.52697,-0.3721538,-30.18036,notumor
2.61788,4.815005,-3.8073983,-5.5719337,notumor
27.36256,50.52386,19.1404,-22.357157,notumor
15.564706,69.074684,-13.426659,-11.054123,notumor
10.02194,31.966146,0.23644671,-2.3865683,notumor
-5.893119,15.423767,7.2474055,3.4763045,notumor
-26.671173,-1.3253549,6.6582932,-1.3156114,notumor
50.796944,-27.512524,-7.950841,-14.212595,notumor
51.733368,15.143454,6.896065,-5.3117156,notumor
-29.07121,24.919327,-18.704165,-7.0839906,notumor
42.62126,22.882692,-6.8071184,6.5246005,notumor
44.9628,-24.69567,-1.370029,3.523913,notumor
38.270256,-3.415804,-28.133268,13.20299,notumor
-26.692379,-1.3318325,6.6711364,-1.3405561,notumor
17.577559,9.59951,12.234873,-6.5919423,notumor
2.1214662,26.294453,-8.22107,-2.921766,notumor
2.6246347,24.40462,-7.1729274,-11.091628,notumor
9.434679,-34.51037,-27.896084,1.6295443,notumor
-24.70004,27.208872,-11.273941,4.5835567,notumor
8.398874,22.731426,5.4773297,5.2072906,notumor
27.49978,4.682203,-0.23653162,-30.512733,notumor
-32.7232,9.971388,-12.04492,-2.633724,notumor
12.954119,38.825523,5.4773912,-6.3247604,notumor
8.400248,-32.247433,-26.082865,-7.3959684,notumor
-20.355722,11.371945,1.8427284,-7.230938,notumor
-1.662381,-12.25701,5.0449986,-11.078669,notumor
40.891388,-0.54641515,-28.738718,-19.05068,notumor
3.0465875,4.4802856,-6.0311284,-4.296656,notumor
16.75876,12.890555,9.074522,0.68658006,notumor
38.561604,-11.854878,11.669622,-5.1778283,notumor
49.960865,1.0619397,0.8882237,2.494507,notumor
-22.06925,6.6340017,-5.200795,-23.04281,notumor
-27.215448,-1.4524834,12.26144,-9.227315,notumor
23.203022,11.382506,13.229201,-11.754484,notumor
-1.5529308,14.084251,-4.4610977,-2.9809303,notumor
42.69924,-1.1064448,4.1811457,-10.574636,notumor
-20.807558,13.686163,-2.5321689,-3.3040097,notumor
-16.772793,31.167938,-11.794418,-7.787772,notumor
2.1358037,19.939987,-8.470944,1.8161647,notumor
107.912125,-16.318409,-29.324438,-7.092131,notumor
13.366753,18.600388,2.9258125,7.048114,notumor
7.6691637,5.880726,3.4213667,-4.853692,notumor
13.440139,18.814415,3.705919,7.1341295,notumor
15.953239,20.928339,0.2292897,-3.5888674,notumor
3.1882634,16.412764,-4.523865,10.257422,notumor
-19.254654,-8.980014,5.906719,13.023896,notumor
53.615833,-14.793269,-24.724983,-14.836577,notumor
16.173973,25.71962,10.477342,-15.813553,notumor
116.84951,10.727891,16.948772,-17.759703,notumor
10.499842,30.675728,14.714143,-14.912522,notumor
-6.1217713,38.27796,-7.1859384,-10.602334,notumor
35.336987,-6.3490376,14.492059,-29.756413,notumor
64.1951,35.9831,-4.8380685,-6.138232,notumor
-23.062342,29.156322,-16.909729,-6.8421607,notumor
-34.902794,17.054966,-10.4717045,-0.026643202,notumor
74.69652,-27.27241,-42.833633,6.8304377,notumor
15.913294,29.192177,10.216985,0.42712665,notumor
-6.253342,39.37306,-8.371497,-4.4801855,notumor
36.164845,-4.733899,21.82706,11.520549,notumor
55.50555,7.1930895,8.538064,-13.386099,notumor
21.360662,-37.619205,-30.600561,-5.110044,notumor
-1.325188,12.468395,-4.0077467,-9.759287,notumor
67.76515,16.449932,23.630135,-24.033487,notumor
66.657196,16.258587,24.004366,-23.85327,notumor
119.50184,7.527114,19.7147,-3.8045616,notumor
14.44448,31.131454,18.603497,-11.360687,notumor
-1.8987038,43.677197,-18.969069,-1.2903756,notumor
-9.976523,9.506381,2.5655499,-14.00924,notumor
80.57479,-8.678194,-17.77558,1.0693951,notumor
63.881207,39.827442,1.4385309,-6.7696257,notumor
70.02349,63.30625,-5.5530257,2.639577,notumor
62.227016,71.76121,-13.392454,-19.630121,notumor
54.629673,9.434612,8.910792,-13.649549,notumor
-34.055286,14.574503,-12.428599,-17.157938,notumor
-13.860268,31.266314,-7.7940755,-17.29514,notumor
18.726786,40.626904,-8.26639,-33.935963,notumor
12.921611,38.600296,4.7015076,-6.31389,notumor
36.2991,-6.770726,14.253567,-28.949335,notumor
-5.8686566,38.14719,-7.13207,-10.528884,notumor
-34.787514,17.109201,-10.436535,-0.047444794,notumor
7.768816,22.671965,-0.12762561,-34.736523,notumor
15.271209,29.540174,10.233616,0.2703626,notumor
90.51791,44.315792,9.9282465,31.63254,notumor
-25.895412,-4.0493517,6.862542,-12.444257,notumor
18.3295,47.86243,-1.9310286,-8.322045,notumor
-6.1325464,39.266106,-8.309219,-4.5346828,notumor
65.41921,35.310013,-9.019312,-3.4223452,notumor
47.688362,-2.14512,19.344568,-33.780067,notumor
42.098274,-4.0146027,6.36274,-6.6884437,notumor
119.94109,7.307759,19.724825,-3.850026,notumor
-20.762716,10.643541,3.927783,-9.705289,notumor
-3.2400606,59.99822,-31.479843,-5.2989674,notumor
54.150024,48.62479,-6.482749,-1.289693,notumor
63.443462,31.40306,1.238138,-13.228404,notumor
22.565744,51.522316,-2.7971683,-2.1009858,notumor
29.152979,80.579544,-18.776762,-9.471883,notumor
80.55895,-8.704585,-17.702044,1.0267601,notumor
64.18885,39.85063,1.1331635,-6.5065618,notumor
70.01746,63.228268,-5.5737514,2.6317728,notumor
73.00321,60.08392,-3.119251,12.291015,notumor
-25.477032,12.137971,-11.392538,-13.407767,notumor
63.566616,55.77561,-7.7308917,20.519604,notumor
25.242851,18.551823,6.559525,22.843948,notumor
54.673325,9.289936,8.481631,-13.627227,notumor
117.233345,10.653386,17.017696,-17.588545,notumor
56.326115,-18.70579,-39.25703,-3.026173,notumor
136.97707,25.4786,-0.72939175,-20.147398,notumor
32.597664,16.623953,12.899778,-8.391708,notumor
14.441402,30.30162,19.03988,-14.149114,notumor
-0.9676644,40.340443,-18.595291,-17.114128,notumor
23.062138,49.230534,0.2635306,-11.072976,notumor
80.80487,-10.279616,-17.328888,-11.476538,notumor
74.65353,52.514122,-4.0848317,-25.618893,notumor
-15.176911,-23.918673,7.7657247,-20.303005,notumor
14.50408,37.577152,6.164706,-6.6249056,notumor
10.542733,30.455017,2.8412123,-13.356253,notumor
70.76491,3.816675,-1.4228393,-0.8122493,notumor
-26.094475,-3.9253962,6.9271703,-12.491668,notumor
-3.8548427,33.601715,-9.099646,-6.752063,notumor
80.887375,-8.811429,-24.657345,-10.617544,notumor
-12.251848,16.035805,5.8160777,-8.522464,notumor
-2.8774366,-9.715239,2.8219328,-6.116253,notumor
43.84844,-23.477781,-2.747808,-14.816232,notumor
20.133747,7.3883147,0.19229768,-28.791718,notumor
36.237595,0.29177868,-28.822123,-18.731888,notumor
106.79732,-14.230594,-28.668093,-7.1931567,notumor
47.170452,-11.522487,-23.882957,-15.453916,notumor
-30.831627,7.959283,0.6450152,-8.872521,notumor
42.42819,-1.0102324,2.353327,-4.4248476,notumor
2.5157254,4.9104295,-3.715005,-5.6070433,notumor
8.415177,-32.32944,-26.10801,-7.233246,notumor
-17.296097,9.760664,-2.6095924,-13.681684,notumor
-23.551668,22.76101,-8.231459,-14.411471,notumor
-32.09968,7.743518,-11.643866,-12.830075,notumor
-8.64287,-25.209894,11.046374,-19.112957,notumor
32.650963,16.282074,13.018529,-9.104973,notumor
48.495296,47.891872,-14.388453,-10.224754,notumor
-25.794863,-4.091699,6.9548254,-12.47971,notumor
-20.309477,10.618587,4.169178,-9.636596,notumor
-15.094922,-23.936075,7.7804546,-20.256054,notumor
2.616247,4.698786,-3.8230193,-5.6184707,notumor
10.69991,0.3240402,-5.4628825,-4.458899,notumor
-16.30523,31.14083,-11.548929,-7.71459,notumor
-5.9565225,15.376792,7.4454727,2.8626213,notumor
63.591858,31.27728,1.0439273,-13.263708,notumor
-3.590019,32.972134,-8.0780735,-5.880238,notumor
52.541813,15.130028,6.802889,-5.0747886,notumor
-48.838676,-1.8211867,-5.763016,-1.2088642,notumor
45.041576,-24.646175,-1.5326078,3.6210434,notumor
20.64735,8.40246,6.168572,15.8515625,notumor
17.861488,9.59485,12.09571,-6.320533,notumor
-8.871548,-8.721453,2.2189596,-2.85412,notumor
-28.88174,26.356037,-19.090126,-3.206184,notumor
2.0613244,26.408432,-8.016,-3.1869264,notumor
-11.36329,32.197895,-10.214673,-7.8956966,notumor
-17.171438,9.957748,2.1429532,-0.017067226,notumor
-24.43246,27.186985,-10.947611,4.8366528,notumor
8.408981,22.559736,5.588348,5.15721,notumor
-32.66912,9.610238,-11.906735,-2.6235695,notumor
32.525063,17.130041,10.412374,-9.150951,notumor
-20.170244,11.279836,1.9727072,-7.228879,notumor
2.2615263,18.758516,11.970086,1.0797361,notumor
-14.623946,-23.100597,12.658796,5.328927,notumor
3.165952,4.454212,-6.195895,-4.275044,notumor
31.411736,4.802387,-2.9475796,0.34238595,notumor
38.87996,-11.954006,11.683272,-5.278404,notumor
-29.389896,0.28929353,8.592855,-7.4888196,notumor
-27.162357,-1.5103939,12.224447,-9.188619,notumor
-3.578879,33.027615,-8.150342,-5.87148,notumor
42.6873,-1.2309844,4.3353705,-10.499748,notumor
8.383957,22.900776,5.8091946,5.360048,notumor
-20.775826,13.667016,-2.5851967,-3.3403883,notumor
58.653324,-23.163548,-45.427082,0.9651978,notumor
13.30325,18.660278,2.8447015,7.2223363,notumor
66.98781,32.43061,4.3243217,-13.716012,notumor
7.9420896,5.97845,3.286012,-4.630516,notumor
-30.433992,14.206167,-12.350825,0.33284584,notumor
15.864126,20.976706,0.31127667,-3.5250103,notumor
1.9294155,26.292843,-9.066142,-13.916893,notumor
28.354364,50.412563,20.139786,-22.5413,notumor
26.727396,56.983467,17.623503,3.031428,notumor
0.21147834,31.407434,-1.4528843,-6.757616,notumor
13.3764105,-9.643038,20.255705,-1.7865784,notumor
16.77078,11.609431,7.2521544,-16.616163,notumor
30.923748,5.0597324,-4.0425515,-12.2435875,notumor
-11.370917,-16.680004,2.7607348,-8.332591,notumor
-29.448343,-0.29855695,8.395385,-10.904705,notumor
58.548958,13.8742895,6.704707,-5.020364,notumor
46.872463,-1.3190528,27.073593,12.885654,notumor
-27.193676,-1.9029076,12.395682,-10.778069,notumor
42.397865,-1.0287602,2.398897,-4.366671,notumor
8.791107,19.708662,2.3045824,-19.72939,notumor
-20.438679,12.235482,-0.6308604,-8.769164,notumor
2.4850514,17.641634,-7.267252,-11.60998,notumor
85.38816,-11.210341,-24.749807,4.405736,notumor
8.8175335,19.711111,2.3090725,-19.73275,notumor
15.25269,69.90072,-15.402203,-5.40951,notumor
14.499042,13.617752,2.3242135,-20.823683,notumor
37.034958,-9.723443,10.047822,-12.24949,notumor
50.868748,-2.1435387,-2.0259142,-16.1664,notumor
-29.523132,-0.33677766,8.337474,-10.988904,notumor
47.679348,21.214361,-4.63165,6.2391877,notumor
-1.3257893,12.593906,-3.9970725,-10.016152,notumor
42.46318,-0.9599264,2.1987388,-4.4243197,notumor
8.855059,19.838118,2.3477716,-19.802114,notumor
-20.46236,12.308757,-0.5792756,-8.7522745,notumor
2.5151458,17.670488,-7.3281646,-11.646589,notumor
10.722851,-24.48445,-11.3374195,-10.020591,notumor
34.926033,52.118755,5.4814014,13.938406,notumor
14.571634,13.751016,3.1630182,-21.135107,notumor
-29.906502,11.931954,-9.792953,-11.310651,notumor
62.71877,25.127523,27.791702,-27.089691,notumor
4.1994123,12.689612,-7.6918526,-20.573158,notumor
-19.480824,-10.050918,-0.498775,-23.646278,notumor
10.504438,31.788898,14.641743,-8.92098,notumor
28.594595,4.7244334,8.0099,17.741167,notumor
15.372974,29.521364,10.111697,0.3525902,notumor
90.097206,44.423805,10.334646,31.313066,notumor
28.372042,56.328373,14.199871,-10.356084,notumor
6.2523317,52.262646,-7.93806,-0.93046504,notumor
10.465542,31.850292,14.775821,-8.999583,notumor
17.330444,48.142113,-2.5203593,-8.237672,notumor
43.24464,-4.184555,-27.911568,13.967284,notumor
36.08251,-4.667638,21.833437,11.571304,notumor
55.24928,7.477266,8.725345,-13.400871,notumor
47.444683,0.90854764,-6.0759645,1.7457296,notumor
131.70187,-11.496743,-2.0882387,-21.441557,notumor
78.155945,47.40798,12.662822,-13.785296,notumor
24.210964,10.895182,14.706098,-5.550716,notumor
73.14993,-24.231064,-39.542248,-9.273124,notumor
-5.8951693,38.33353,-7.049347,-10.540299,notumor
35.407295,-6.419909,14.517694,-29.795748,notumor
53.94371,11.006322,5.6378264,-7.3586698,notumor
84.938324,47.349873,12.1417465,-23.698412,notumor
110.71645,36.05498,-6.5916953,-16.192589,notumor
55.776073,-17.992682,-22.435284,9.71791,notumor
117.15811,10.639324,16.94505,-17.731579,notumor
14.431563,30.23213,19.231655,-14.296079,notumor
119.47859,27.616543,6.6429954,-2.170637,notumor
60.069645,55.285015,-1.2573351,-24.541368,notumor
80.72096,-10.324568,-17.364363,-11.808164,notumor
52.42848,15.192837,6.9648237,-5.0692673,notumor
74.6757,52.519985,-3.9010992,-25.782051,notumor
63.898937,38.867493,2.1228063,-7.927357,notumor
25.175337,16.824833,-2.8671536,-34.407635,notumor
53.038536,13.17576,5.854607,-7.228892,notumor
133.72273,-12.664287,0.5187868,9.67314,notumor
78.887215,47.67509,12.454822,-5.2153,notumor
-23.243933,30.354742,-17.651838,-3.1085951,notumor
74.59274,-27.431702,-43.48995,6.7907543,notumor
17.472532,46.104687,0.8780811,21.766867,notumor
15.79516,29.248867,10.319326,0.3473052,notumor
6.2591996,52.174614,-7.9017186,-0.96779746,notumor
17.736567,48.020096,-2.2299407,-8.174481,notumor
5.514411,26.497673,-7.1579056,-4.32185,notumor
15.502657,69.046135,-13.439221,-11.048724,notumor
-6.186535,39.298576,-8.388724,-4.5011187,notumor
55.667553,7.2339783,8.178868,-13.378525,notumor
-33.92326,14.6415615,-12.416807,-17.214373,notumor
132.0031,-11.330312,-2.2840748,-21.413958,notumor
89.9122,41.78316,0.046344403,-45.659943,notumor
22.68018,-40.68092,-33.61022,-0.36307573,notumor
-32.428707,7.645413,-11.746123,-12.907201,notumor
47.60917,-1.806927,19.66556,-33.984695,notumor
7.191764,67.70172,-29.29897,-8.518149,notumor
62.574554,69.73395,-9.159618,-14.831984,notumor
29.706,44.78895,-2.2017186,-20.313637,notumor
54.697037,65.41286,-5.455682,-45.054142,notumor
18.005447,47.432228,0.9133307,-9.847302,notumor
-14.183794,12.765435,5.939055,14.6154785,notumor
35.559467,-6.5551333,14.196723,-29.470146,notumor
54.21097,10.724139,5.234212,-7.177157,notumor
64.55863,35.781548,-5.092399,-6.127607,notumor
117.27157,10.552513,16.947117,-17.614294,notumor
10.762277,30.813917,14.995593,-14.965974,notumor
14.560647,30.274048,19.244831,-14.233571,notumor
-9.678892,9.20686,8.593221,-0.86355233,notumor
59.915493,55.18124,-1.3296247,-24.446142,notumor
25.779118,57.180023,16.444101,3.2246137,notumor
23.08448,49.22697,0.24934658,-11.072899,notumor
74.699036,52.761993,-2.7653446,-25.918625,notumor
65.230515,49.52954,-13.375311,-30.164381,notumor
-14.970862,36.74762,-11.168254,7.093856,notumor
25.14231,16.924932,-2.6590188,-34.390553,notumor
119.84784,7.5330853,19.951456,-3.895404,notumor
58.6897,-23.165718,-44.763805,0.7602356,notumor
135.85565,30.11494,3.5691772,4.4930763,notumor
54.214508,48.738914,-6.574644,-1.2536495,notumor
54.35384,7.7486205,7.9054427,-13.284108,notumor
6.805961,28.592772,8.905742,22.884787,notumor
62.79506,60.410007,-12.213175,6.6024384,notumor
-54.05284,-6.7800217,-5.9659433,-1.1005217,notumor
46.874374,-1.2016531,27.236158,12.99863,notumor
-6.2116265,15.5241375,7.292102,2.9669943,notumor
52.424892,15.196292,6.943819,-5.1199718,notumor
32.576145,17.255116,10.152865,-9.748651,notumor
82.369576,-10.252438,-24.420042,5.1179056,notumor
42.073395,23.13395,-6.327729,6.495269,notumor
20.523233,8.496903,6.209816,15.905714,notumor
38.438118,-3.28338,-28.2872,13.584295,notumor
17.826235,9.624993,12.10502,-6.335134,notumor
2.03351,26.397436,-7.8828163,-3.1741061,notumor
14.472365,37.71156,6.9036474,-6.7041726,notumor
-24.87717,26.968414,-11.168787,4.747897,notumor
8.408366,22.655844,5.49274,5.213583,notumor
48.620262,48.234554,-13.516601,0.6905496,notumor
-30.7214,13.492336,-4.649442,-2.6512032,notumor
48.25163,6.3906994,16.125864,-17.656002,notumor
-19.71749,-1.6499426,14.495412,-3.1071386,notumor
-39.04286,5.136086,-5.527684,-4.948682,notumor
-14.671422,-23.026386,12.649599,5.317025,notumor
-53.3158,-8.590535,-7.335405,-14.092965,notumor
-5.2984157,11.928131,8.094683,-20.475603,notumor
