feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,class
-16.004072,18.24933,-5.4771075,15.324288,6.7966175,9.666264,6.422531,10.7530985,-0.35838857,meningioma
-19.847744,18.7593,-11.210389,14.801118,-4.98143,12.761241,7.6463447,-0.057974976,4.058693,meningioma
-8.509234,4.7746987,21.99079,-13.256506,12.310629,-9.174354,5.9886084,4.430403,5.7647543,meningioma
-29.34496,16.475582,-16.167532,11.881104,-22.72661,12.770051,9.930621,-11.705652,-2.80159,meningioma
-41.73291,8.307521,-13.616325,8.0954275,-21.720808,12.086991,10.755701,-7.1019135,-3.452274,meningioma
-7.8824725,5.349165,10.91984,-2.2262568,2.4249613,2.496077,9.70819,-1.7658967,-2.0300102,meningioma
-2.279905,1.8031747,13.596984,-2.9743152,1.2809612,7.687635,11.115583,0.93372834,-2.2874532,meningioma
-1.0525347,0.8086671,14.245766,-4.0638046,-0.9790093,7.342395,8.406547,-1.9219095,-2.421256,meningioma
-3.1183255,5.868253,11.702936,-5.79228,-0.42343032,3.6511374,11.660185,-0.09796543,-3.150899,meningioma
-16.726282,11.55616,4.11453,-1.9414992,0.15365031,-0.39963865,15.384154,1.3556545,-6.242106,meningioma
-17.904411,-1.8790206,22.317022,-8.943311,11.533508,-7.033761,3.2988007,-4.964012,8.018144,meningioma
-5.165996,4.2024074,14.252269,4.1803937,8.838897,-9.009073,2.2566426,0.65017295,-10.489296,meningioma
-23.901201,9.62725,-2.2511768,-3.48012,-0.74069005,0.16149308,9.917382,2.3498266,-2.8057168,meningioma
-25.315569,7.575953,-0.43991998,-5.0820374,-0.35707155,-0.7593022,11.29703,0.14162432,-1.4949061,meningioma
-24.267868,7.3658047,0.80598897,-6.18179,0.33417633,-0.58378804,12.144938,0.5154627,-0.7394751,meningioma
-17.352478,9.8615465,1.9991587,-7.216738,0.30206317,0.5614353,12.707776,2.1464577,-2.688237,meningioma
-19.895006,16.410105,-4.7931576,4.3271136,3.453461,2.8728907,9.307648,8.307309,-6.6954694,meningioma
-5.1146555,5.7201796,8.573398,-6.7627983,-3.3355553,5.941416,18.115208,0.59354055,-7.093907,meningioma
-11.057209,3.3735495,21.671045,-8.595097,9.247868,-5.4822397,0.24704942,-10.497131,9.58428,meningioma
-11.121042,7.9889107,6.9184346,-3.6758966,-5.2020855,1.9894253,23.887148,-1.661117,-7.333806,meningioma
-21.226145,4.541525,2.9463942,0.14251636,-3.0563836,0.20816755,19.88746,-0.20406163,-10.989517,meningioma
-7.3326654,15.750641,5.728541,9.457889,13.070876,0.053224772,0.27492112,1.5616373,-1.8870432,meningioma
-4.536009,7.4873495,12.727777,5.0857797,6.695674,-1.8701805,1.8944068,-2.690398,-2.233294,meningioma
-8.530559,-0.55044144,12.780921,-0.64441866,-2.5476606,-3.2635593,2.3423135,-5.209212,-3.150898,meningioma
-5.3769774,-4.033685,12.672945,-1.9139013,-7.3215494,-3.3927484,-0.7914356,-5.699316,-4.505429,meningioma
11.062059,-24.229244,-5.3291235,-10.375468,3.8472974,7.2406993,-5.9233775,1.5762609,3.3432279,meningioma
10.896984,-22.012932,-5.0921316,-8.622175,2.3402097,8.901738,-5.7705655,2.2130864,2.6064777,meningioma
-3.4831161,-1.28662,6.456856,-10.316651,-0.19438697,-6.432635,-6.257979,1.8193105,-4.3781185,meningioma
-1.2908567,-5.835117,7.6184306,-10.765739,-0.52571166,-8.767986,-6.177092,1.1986827,-4.2581735,meningioma
21.253971,3.5406818,5.661796,17.437912,-4.69803,-0.93701595,-13.665722,0.07974539,-2.3226836,meningioma
11.02232,-10.564981,0.73353463,11.989938,-2.8169825,-9.401275,-6.433227,6.0361056,-0.39268154,meningioma
-20.65933,-13.154096,4.7800713,21.565203,1.5494201,4.470262,-0.24230191,-12.548652,3.7548025,meningioma
-20.932045,-10.845666,4.6045656,21.155745,0.5583425,4.1811285,-0.61890405,-12.412758,4.125492,meningioma
-19.472565,-4.072539,1.5684918,22.200018,-1.8166164,5.8240814,0.5322333,-10.85912,1.7873429,meningioma
8.170305,9.959969,12.370189,15.647808,6.0742946,2.7590253,-5.534836,-5.1308947,-4.613268,meningioma
-27.315817,24.492777,-15.9127245,-6.4217596,-1.5089681,-3.490563,-5.3026342,11.350559,-5.4603405,meningioma
-7.426205,-16.003769,4.7964864,2.3941872,-5.6599884,4.1789207,0.7602506,-4.171788,7.153972,meningioma
-5.3595796,-16.405373,6.57954,2.5438502,-4.5788774,4.521718,-0.10259444,-4.301772,6.248461,meningioma
-5.7832108,-14.329705,6.830909,2.0667636,-4.0455427,3.9479728,0.41630608,-5.140081,6.9024777,meningioma
-34.475418,13.422109,-10.816326,-2.4667718,5.821165,-3.793743,-7.935469,9.381176,0.010811279,meningioma
1.1876471,-1.832702,5.2498074,-6.8730655,-1.2501986,8.740527,-0.1621786,0.12414868,4.631279,meningioma
0.2713665,-9.671975,6.215648,-7.7330027,0.66843843,8.340348,-3.2863896,1.0763527,2.2076104,meningioma
-5.3444295,-12.240188,4.854643,-8.031286,0.24404606,6.9878764,-4.1373653,0.48524138,1.9949416,meningioma
-9.125122,-8.266273,3.7429805,-7.042536,-1.3381199,7.6153507,0.6753436,0.50078887,4.0018024,meningioma
-25.259808,29.069334,-21.023764,-5.0276856,-8.260246,-1.0309464,-7.281807,4.46084,-2.539666,meningioma
-12.043441,-5.2126307,3.7096982,-8.974075,-0.65396273,5.0760093,3.3437781,-0.8654271,5.696181,meningioma
-1.9180006,-16.13322,3.38554,13.074823,-3.3906765,-9.545359,-7.651951,9.526345,-1.3621737,meningioma
-2.3972998,-13.638134,5.251225,15.514103,-2.7498236,-6.761863,-6.7622657,9.585535,-1.5714009,meningioma
-7.521686,-13.9005785,4.941626,19.94953,-2.9656887,-2.0498219,-5.219462,-0.2617203,-2.823481,meningioma
-2.1891901,2.1121252,13.518347,12.4861555,1.786942,1.48188,-1.0928648,-5.1704335,-7.88019,meningioma
-4.9157276,-1.4250543,13.224707,9.826751,-3.265825,-0.564401,-0.70991945,-5.9978385,-7.3141713,meningioma
7.038094,25.776272,3.8753672,24.714964,5.697054,10.403957,-4.124045,-13.104155,10.330759,meningioma
-29.170698,26.112919,-24.18809,-4.0689816,-17.890957,1.0711422,-7.2035656,-6.066733,-0.19502726,meningioma
-5.9674034,6.883823,-1.6786674,26.034058,-1.8463354,2.7340558,-6.471474,-6.8346806,3.0956926,meningioma
-2.9182503,0.0712891,0.79837763,27.762304,-3.562273,2.7068725,-7.2149158,-9.106477,3.0634584,meningioma
-12.113129,-10.421249,-2.1879642,21.892673,-3.7475986,-0.1961123,-6.3939753,-1.4609218,-0.9029574,meningioma
-11.122197,-14.649232,-0.9272823,22.812971,-4.0624886,-1.4164482,-4.9964423,-1.5953106,-1.3070643,meningioma
9.496896,-2.114412,8.102271,13.775444,-4.4138436,-2.495213,-10.534312,-3.6842153,-7.2253313,meningioma
4.189583,-13.864372,7.9868803,7.7129908,-6.334269,-9.108165,-11.062642,2.5073225,-7.640181,meningioma
-0.19032276,-17.265871,5.4482265,5.0859833,-6.963262,-9.151303,-9.13487,2.065231,-5.740986,meningioma
-5.04743,-12.3313,10.962246,4.347332,-6.9441833,-4.1240788,-2.4022014,3.1074665,-4.2399497,meningioma
11.535584,7.509436,7.7037873,-15.062413,-4.0622177,-2.4568436,-5.7008076,-2.789697,-4.675819,meningioma
-21.497467,11.555829,8.384284,-4.514624,12.315544,-7.6412973,1.576416,3.8372989,0.2629381,meningioma
1.9376858,-2.1636105,4.054872,-19.410751,-5.757154,-0.624589,-7.049311,0.353162,-4.3014607,meningioma
-1.2871939,-6.0279365,0.7675075,-19.091103,-3.4288485,0.79054695,-7.9608774,2.4679174,-0.24099045,meningioma
-7.946739,-18.454607,0.4456914,-19.242044,0.6942839,-1.1067367,-7.324735,2.901648,2.2244272,meningioma
-31.364176,-25.14826,6.432042,-0.2985628,-2.8928905,-4.864983,2.9257812,-2.6680264,1.8373374,meningioma
-15.272735,-33.87936,-5.7224874,-0.5438501,6.679398,-1.8924509,4.9882627,-6.4013495,1.5697603,meningioma
-24.83267,-35.79111,-6.529909,-4.2825165,2.5876648,-3.9918237,3.2446327,-5.3156977,1.4170488,meningioma
-15.47291,-34.580143,-8.439003,-3.083422,2.5540123,-3.4864626,3.4062662,-4.9647985,0.7216696,meningioma
-33.21717,9.972162,-5.2089095,-4.310495,6.4050055,-4.7310123,-10.28131,5.727133,-3.1978025,meningioma
-17.63786,-34.682156,-7.080121,-3.0025096,3.6513019,-3.37797,2.0480757,-4.791987,0.2776545,meningioma
-4.4194293,-26.610176,1.366358,6.4656143,-10.0089035,-12.318728,4.137498,2.414711,3.8834941,meningioma
-2.503011,-23.388254,5.188775,7.6774387,-9.123333,-12.305447,3.30428,-0.1487775,4.7619123,meningioma
2.3499146,-14.181485,3.756,14.969343,-5.6150875,-12.203889,-0.68442273,3.9641886,-1.0557028,meningioma
8.031017,22.80326,-7.501419,33.227917,-16.636429,12.94241,-1.1098992,-13.07615,3.3026981,meningioma
15.563472,20.618341,-6.9100437,35.58335,-7.7836823,9.379572,-5.263434,-5.6617117,1.6451533,meningioma
5.861447,6.6417174,-1.7673253,28.19926,4.8179107,0.964884,-2.7461488,2.9490178,-2.2628698,meningioma
17.525099,7.225603,4.293104,27.99922,8.725837,-1.8394132,-4.0348234,-0.62457883,-2.654407,meningioma
-25.649399,18.271318,-3.6664011,0.99598014,10.198246,-2.3488274,-5.41083,5.224879,3.7224193,meningioma
-7.299976,18.09526,-1.7576962,21.211023,9.044942,6.336398,-6.618113,-3.8194375,8.852866,meningioma
-7.4784083,7.2553034,6.6169724,18.762182,7.6632886,4.912786,-7.8161244,-9.637199,1.6610625,meningioma
4.441338,6.137514,13.854541,15.61539,3.1619422,4.2398033,-11.589762,-11.540431,-3.5133457,meningioma
-23.405863,-8.096849,5.9000177,3.5342772,3.7779787,-1.3719548,-10.9048815,-4.662413,-1.7913138,meningioma
-22.287956,-7.9001336,6.739744,4.0218954,6.7983656,-2.9983926,-12.721273,-4.7427697,-0.45657966,meningioma
-6.6930995,7.1387954,2.589066,19.746368,-4.5365686,6.9871345,-6.2005215,-9.985617,2.684965,meningioma
-12.408029,2.0541272,4.763202,-18.920431,-8.498196,-1.1250523,8.207862,0.6704401,-0.5400634,meningioma
-22.502825,24.619656,-8.391331,1.6484178,7.4547048,-2.8672938,-6.52668,7.623935,4.8116674,meningioma
16.947685,-11.564153,11.90334,11.72343,-9.715268,-7.8876104,-1.8450259,2.8088634,-7.072467,meningioma
9.454065,-9.654623,10.4908285,13.492239,-6.7964573,-4.9540205,-4.693346,3.7731817,-6.642227,meningioma
14.759929,-27.644392,-13.30036,12.093326,3.3883832,-5.902373,10.921095,-0.957255,2.3516624,meningioma
21.749813,-23.333387,-12.1107025,15.842129,0.9113207,-5.199176,11.638187,0.29352778,-0.5459128,meningioma
19.890265,-16.884674,-8.285763,19.345789,-4.521358,-3.5312238,8.29525,4.5666127,-5.289791,meningioma
5.735267,14.270822,14.434101,8.382103,8.409601,3.4615552,-9.567468,-4.5579615,5.3774076,meningioma
7.5970244,4.0783367,16.52397,11.512638,2.717518,5.4673176,-6.247836,-2.0857093,-0.09740617,meningioma
-24.942514,25.22534,-13.5871315,1.7300864,1.5999658,-1.8576435,-7.3153124,5.7996745,6.3358564,meningioma
-1.0314337,-5.703736,16.752274,2.3264103,-4.7327065,-6.402072,-7.194939,-3.7973561,-8.4504175,meningioma
8.208752,1.2302818,19.26188,4.197728,-4.7303157,-4.9551287,-9.225332,-5.9902997,-10.545066,meningioma
-8.031815,9.494999,6.10414,9.125479,3.9405186,1.9013616,-9.695109,-11.559893,1.8933702,meningioma
8.979222,10.966414,8.280299,11.291363,-3.004844,-0.8897122,-14.337807,-6.0851955,-2.793278,meningioma
7.7979,5.9210997,5.172805,6.374584,-8.218547,-4.4655385,-14.629068,-0.4782851,-2.6321,meningioma
-3.6769369,-4.7986817,4.689706,0.72241485,-8.034044,-5.9655805,-9.98535,4.1706004,4.1995287,meningioma
1.0532473,-5.370322,4.457151,0.33398917,-8.192429,-7.3781614,-8.673474,5.5136304,5.1826696,meningioma
-3.36047,-11.731806,3.711304,0.48637906,-8.335741,-9.5129,-9.081363,5.1361246,2.1920362,meningioma
-51.809303,0.505497,-18.171679,-4.3003235,-23.3623,-1.2282181,4.629995,-4.123672,-1.4990368,meningioma
-26.045927,17.175337,-9.982649,10.925192,0.2859148,1.1190974,-0.7084143,-2.5121305,12.879096,meningioma
-16.181389,14.174677,-2.6934621,18.394999,5.027831,6.3227706,-0.80054086,-6.3455315,9.84512,meningioma
-3.7002301,-8.471919,12.567187,11.583353,1.0555478,-2.0403266,-7.1764274,0.78253347,-8.850775,meningioma
2.5511003,-1.4508349,12.303103,13.751939,1.5005196,-0.05793817,-7.8853955,-0.15362458,-7.2265124,meningioma
1.3881142,2.1065,11.596535,14.65067,2.4593182,3.1138637,-7.6928844,-3.8623605,-5.0062013,meningioma
-2.043733,8.447928,7.806172,20.10871,7.889016,6.2764816,-5.3704286,-8.478484,-0.47731975,meningioma
-2.3032904,14.138062,3.2471328,24.526667,11.975175,7.7791233,-4.011616,-5.5590997,3.4259422,meningioma
-22.8859,33.87446,-26.910427,1.5725024,-21.591518,0.8554976,-6.227435,-7.5323386,1.2008655,meningioma
14.921985,-5.076675,6.303045,9.655732,-5.028393,-6.7055707,8.900283,-6.4892707,0.016150294,meningioma
11.098084,-13.442427,5.048094,8.382278,-4.9838433,-6.5873175,5.517128,-5.635456,6.377737,meningioma
4.196047,-19.88584,3.1817033,7.872768,-3.4120123,-2.8857229,4.972412,-2.2119212,7.6903534,meningioma
1.6028577,-8.09765,4.035064,8.450714,-4.257551,-6.2183523,7.2911854,-3.658215,-1.040184,meningioma
4.6488795,-5.6619744,-1.1878327,31.134989,-11.818713,3.1353037,-8.501156,-1.4221948,-3.6458664,meningioma
2.360296,-10.584861,-3.3016026,30.076141,-6.798511,-4.340523,-5.0932293,-0.9032056,-0.56889296,meningioma
-11.023501,-22.34523,-3.9121654,21.520205,-3.0376177,-8.825546,-2.9080496,-1.3468168,1.1586909,meningioma
-32.6709,13.663884,-9.778523,1.1382785,3.7931645,-3.6776366,-7.9760957,7.5289764,3.7369757,meningioma
-24.643059,13.141969,-4.937497,7.105565,5.6608987,-2.4920194,-10.545542,-7.297688,9.562091,meningioma
-4.0360956,6.4558287,7.4168835,11.351329,-3.8784473,6.341293,-13.405772,-10.773059,2.3077154,meningioma
-35.592285,11.8531475,-9.281974,-2.2379236,6.711396,-4.2094736,-6.7198944,11.300727,0.09835589,meningioma
-2.4405313,1.2136012,8.480658,11.147874,-6.541212,6.029214,-10.236982,-4.233345,-1.2972519,meningioma
-34.310337,14.626532,-21.167133,0.8812761,-15.851419,-2.8652782,-6.5019016,-10.367403,3.6475463,meningioma
-15.965062,16.785269,-6.5884705,11.715739,2.5237362,1.3248194,-9.407504,-5.53133,5.97546,meningioma
4.382549,22.014692,1.2433801,20.608921,8.783245,4.916476,-7.23958,-4.825495,-0.4363407,meningioma
13.584382,18.586285,7.94404,21.390463,9.418421,5.146078,-5.841011,-6.499492,-6.355767,meningioma
-31.032728,15.115486,-8.181547,0.37856972,6.4609747,-3.393537,-7.682816,9.160322,3.1245127,meningioma
4.4259124,-8.938016,2.1314666,15.575845,-6.078053,-5.170208,-4.608675,8.088829,-2.220171,meningioma
-4.7564096,-11.68759,6.430805,22.637806,-6.0796566,1.3616585,-7.694531,-2.3289084,-6.1045656,meningioma
10.174983,8.250422,7.980062,18.177166,-1.8365499,1.6604999,-11.01052,-4.405895,-4.918787,meningioma
-12.601381,-7.508299,6.038422,11.321594,-1.566879,-0.9581512,-8.960723,-1.1572909,-2.7834454,meningioma
7.1046686,-4.419029,7.889221,12.937251,-2.7784004,-7.103553,-11.664159,-0.6165457,-3.8108337,meningioma
-3.5897756,-3.2951832,7.368163,4.680988,-5.8967824,-1.5237743,-10.989995,2.399354,-0.001421734,meningioma
-3.250878,-3.7326767,6.789074,4.7113366,-4.5486083,-3.523364,-10.840273,3.7563426,-0.21263064,meningioma
-25.861877,8.713642,-7.3304853,12.448032,-8.09658,4.7131805,1.5513322,-11.502302,11.395309,meningioma
18.139587,20.415693,6.8820014,0.18586668,-1.5380846,2.4444256,-5.601726,5.2180057,1.0990182,meningioma
6.637956,5.467641,5.211068,-1.6412846,-4.81467,1.8633324,-2.6172488,7.644358,0.57409364,meningioma
13.417496,4.9918776,3.4135478,-4.6027145,-7.5739226,-1.5338143,-2.2202346,5.333261,1.0892032,meningioma
-19.118126,13.323589,-3.7610893,5.23046,1.7108288,-2.2285104,-14.343179,-10.65415,6.079081,meningioma
-25.762646,19.148695,-13.494285,4.446712,-3.3374343,-3.9399445,-10.147243,-9.309219,7.737197,meningioma
-2.1697037,6.4309297,15.936685,5.76827,8.581444,0.48960522,0.40135604,-5.485064,1.3319149,meningioma
-13.368643,16.772415,0.9247105,9.497107,15.369612,-4.9814663,-1.0148342,3.1653,5.8659897,meningioma
-13.435117,-4.3430862,-1.2029558,-16.027033,1.3780415,8.276596,1.2734747,0.9120026,-0.4855554,meningioma
-12.705114,0.948964,-1.6699306,-17.082386,3.299044,7.2588673,2.7693892,1.429301,-0.93486357,meningioma
-21.154596,11.383492,-8.631928,-20.728502,-5.343842,0.14862312,3.6385236,6.7158794,-4.8040705,meningioma
-6.556691,7.8415933,7.5187817,5.7848454,3.0269785,-2.5128706,-10.990565,-6.1987906,-3.9594593,meningioma
-10.689689,-0.033014536,8.526981,2.9651842,-2.3524783,-3.0748396,-10.296952,-5.2718954,-5.7860975,meningioma
2.3413994,-21.350246,-0.1785288,2.798223,1.9282848,-14.072369,0.035512906,0.29681337,5.943192,meningioma
-5.3865433,4.4958167,12.141685,-2.3324313,-0.477382,-2.6492152,-5.844364,-4.7596664,-6.7789726,meningioma
-6.8983393,0.17966549,13.013149,-3.7197301,-3.1764066,-4.0413113,-5.0249734,-3.8309782,-5.7499557,meningioma
-22.698229,2.0080233,9.952104,-16.456738,11.796537,-8.746996,0.47527128,10.483906,-5.083954,meningioma
-20.807594,35.426704,-26.603792,1.8044273,-14.906365,-1.8648908,-11.113017,-3.7245748,3.867161,meningioma
15.596143,-20.872524,2.6568754,-4.29105,-7.4730988,0.48935798,-1.9752716,7.7821455,4.766251,meningioma
2.7204883,-33.57771,-2.813437,-4.8678274,0.03247328,-0.8839899,-2.7654848,7.924479,6.046114,meningioma
-3.5476577,1.0843735,2.8413022,18.061584,-2.270818,4.2703285,-10.485345,-1.2575499,8.442364,meningioma
-9.174312,-6.5488873,1.0949017,15.14214,-2.7083561,-0.19145387,-11.27421,0.74556184,5.7050805,meningioma
-5.0540857,-6.7668595,8.866157,12.171896,-1.1344855,-2.0717926,-6.2233534,3.1315517,0.26555973,meningioma
-6.789701,-9.558176,8.034737,10.330735,-1.7137641,-2.9273205,-7.2642837,3.909629,-2.203016,meningioma
-1.5553788,-10.377653,10.337249,0.35179776,-7.008471,-5.6802297,2.4949274,-3.2375736,0.5527025,meningioma
-25.095531,32.70485,-29.119999,0.7000253,-26.575891,0.46146157,-7.360565,-13.48955,-0.55894244,meningioma
-1.209407,-2.875249,8.842346,6.592868,-2.6713533,-6.106575,0.15245822,1.4642231,-6.0796247,meningioma
2.566567,1.9578986,8.209432,11.836153,3.625512,-6.0089545,-2.688831,3.8614285,-7.5898767,meningioma
-3.0343122,12.13673,2.2532609,17.255451,5.6562014,4.5103397,-5.9986067,0.058228698,-0.5827534,meningioma
-15.484588,18.082867,-5.489403,11.072477,1.3225625,1.7073936,-5.0757313,-4.8182287,8.853088,meningioma
-4.510587,19.309362,-5.621552,24.11268,-1.8090824,7.697131,-4.8544755,-5.2995663,10.408544,meningioma
-0.3106126,8.777852,1.432149,25.864767,6.868162,6.248759,-7.0458455,-1.5169742,0.6309795,meningioma
3.9992857,5.332287,6.309138,25.716644,7.7517595,6.4958806,-8.694285,-4.9345512,2.3914638,meningioma
-15.166565,10.971639,-2.1086414,8.22065,9.647805,-0.93327385,-18.279089,-7.026273,0.101713575,meningioma
-2.6766918,11.503872,6.8562884,9.178986,9.047615,-0.39733976,-17.186884,-10.376382,-2.5240815,meningioma
-6.3856955,-18.432894,1.3842456,3.3974829,1.0021749,-14.384318,-10.243389,3.9958892,2.6514153,meningioma
-6.255466,-14.200978,2.6335976,6.609348,0.15870309,-10.478658,-10.034934,4.725454,2.125495,meningioma
-0.27397412,-3.989426,2.063486,9.199713,-6.979616,-8.327657,-20.998283,-0.7960249,-0.9325049,meningioma
3.2601361,3.9431872,3.083886,25.618057,-4.0169964,5.6101766,-10.959912,-8.749466,-8.00901,meningioma
-3.7145789,-1.5481931,3.8322153,20.324444,-2.9156585,1.4332619,-9.346893,-3.8215597,-7.2243795,meningioma
-11.310253,-14.140908,4.6636467,17.629408,-3.38675,-2.758808,-6.8395596,-2.481944,-7.2635164,meningioma
-13.620822,-15.714935,5.61104,17.137177,-2.5310645,-2.7505534,-6.684029,-2.1798258,-6.7669563,meningioma
-20.51539,-3.5603282,3.2960176,23.508263,-6.3872504,15.230252,-2.1113873,-4.1668463,8.528308,meningioma
-3.2819998,-6.6673527,17.318235,9.608125,-4.2394156,-0.1957854,-1.3004625,-5.0562334,-10.995748,meningioma
-10.380341,-15.146573,16.980354,9.588954,-4.666027,-1.6413686,-1.1764518,-4.0616994,-6.9512854,meningioma
-8.743554,-16.1963,16.113993,7.8317275,-4.4759173,-4.323724,-2.8075025,-2.4397545,-9.378347,meningioma
-9.091549,1.0823778,6.606951,1.174267,-0.64354366,-3.4521413,-21.590073,-6.08547,1.616435,meningioma
-11.198587,10.312757,2.6877675,-1.0592929,1.2685399,-7.479681,-24.32919,-11.394307,1.729307,meningioma
-23.321514,16.586117,-10.451299,-1.6587684,-0.8388665,-7.7625074,-19.03589,-9.977979,1.4493823,meningioma
-6.858376,-2.8344579,7.2433066,11.061606,-3.5845842,2.3694947,-7.0386496,-0.5961214,1.0831918,meningioma
-17.245068,2.387542,4.411297,25.346582,-5.1461163,15.298956,0.8080214,-8.605494,14.594794,meningioma
2.4323268,-5.808131,4.639747,-13.907817,-7.169281,-7.1161404,-3.4936047,1.7542521,0.75739086,meningioma
11.343446,-14.721082,-0.31115988,15.949688,-7.650719,-4.674115,2.0879562,7.0561824,-2.9930468,meningioma
15.055145,-14.961265,0.24971405,14.792487,-7.7797623,-5.2844276,5.8465652,6.6185255,1.3029839,meningioma
25.940502,-17.341208,-0.3195786,17.761162,-7.346469,-8.247158,5.0401564,4.8360543,1.4587597,meningioma
13.139825,-26.742878,-2.8799534,12.079547,-5.666102,-10.037908,7.5607004,3.390603,6.0699415,meningioma
9.787097,-31.704742,-1.2445984,9.893501,-3.0546322,-10.837792,5.847841,1.1027746,7.609194,meningioma
-32.897594,20.257524,-22.150604,2.1666467,-18.46126,-0.25164115,-2.3678467,-7.8124647,3.8222024,meningioma
-19.269753,7.84371,3.7176764,23.400045,-2.4128478,11.427788,5.7392106,-11.950431,21.07554,meningioma
-17.091206,11.430133,-1.2397114,20.147455,8.215616,7.833468,-3.5586812,-4.7465997,9.175705,meningioma
-15.081021,6.7550573,3.7976646,16.615747,6.4311295,7.515648,-5.7345967,-8.615821,3.2211313,meningioma
-15.944046,-2.6273143,6.0347733,9.918093,-0.8290535,3.4594045,-11.458,-6.9231315,-3.3006365,meningioma
-12.076394,-5.325219,9.7158375,12.144633,-1.0504861,2.8244178,-11.221961,-5.139295,-2.6326692,meningioma
9.869907,7.228784,-3.267601,16.315517,5.3377604,-10.099662,-12.995259,-6.709038,5.365187,meningioma
14.90326,-0.9615737,1.9646165,11.083622,2.5960698,-10.377329,-15.021829,-7.5077367,-1.3273665,meningioma
12.726831,-6.6978817,0.78495103,8.255549,2.6189842,-13.976014,-12.294855,-3.1972883,-2.711665,meningioma
-7.1335573,-14.311675,9.189605,5.862776,1.3757037,-7.823745,-6.7024245,-4.9170833,-8.375441,meningioma
-4.162254,-9.932277,11.950442,7.817952,2.5448322,-5.361748,-5.675175,-5.4452615,-7.5182004,meningioma
-2.620295,-6.6856637,12.349323,9.508012,4.3875813,-4.998066,-5.51479,-4.9975023,-7.3031926,meningioma
-6.704524,8.770492,22.16829,-9.227495,6.770571,-9.548074,-1.083433,-11.383081,3.5712104,meningioma
-8.250472,-3.752772,9.335974,7.6454854,3.3497453,-3.3595746,-6.962573,-4.2355347,-9.295915,meningioma
-2.3045523,11.52074,5.211956,18.603563,8.801439,4.413428,-5.741611,-8.92985,0.94864124,meningioma
-1.1148232,8.53849,7.6988096,16.870949,4.8089805,3.448427,-6.5882635,-8.850944,-3.0450568,meningioma
4.77009,5.4542866,11.56254,17.352228,2.4673057,2.292858,-6.459826,-8.030999,-8.28757,meningioma
2.5360017,4.1882234,4.0363603,-2.5193932,-2.9235227,-0.98182076,9.651271,3.5981936,-1.0987415,meningioma
-4.9394293,-1.3571005,1.3169525,-5.0789847,0.29783994,-0.45445117,4.636264,4.674325,0.92670184,meningioma
-43.76796,1.258859,-5.760822,-4.657188,4.594947,-4.029889,-0.8928915,10.545867,-3.0174472,meningioma
0.63255423,-5.1125975,-1.1160939,-6.241768,3.7483237,3.0440578,4.5956316,7.1026626,2.9302492,meningioma
-2.9298985,-7.551016,-1.3044201,-7.237371,3.7605135,3.097173,2.9065769,6.265981,2.9237301,meningioma
-11.66018,2.4260523,0.2810273,16.089386,1.5610058,4.351568,-5.8880935,-8.691392,4.6469727,meningioma
0.78172183,17.04319,3.7521489,24.300045,12.242703,8.5762,-1.5867465,-5.40404,0.52036375,meningioma
-2.6761549,8.011041,8.445691,16.093065,7.0613956,3.6922996,-3.6711128,-8.738071,-4.042743,meningioma
11.978456,12.414361,13.527828,15.240514,2.303376,3.1648304,-3.7840629,-9.801766,-5.63539,meningioma
-11.931552,-12.115413,13.092673,8.563903,-2.3723724,-0.48788953,-4.532538,-4.4929304,-7.097482,meningioma
-29.89414,17.507975,-9.447374,-4.284741,4.9868674,-3.8793292,-3.057368,13.815064,-5.2323823,meningioma
9.084259,14.613237,14.89533,6.731341,8.048727,1.6114405,-3.2789617,-3.7204275,-0.32389668,meningioma
13.827201,-2.526788,10.631074,-3.0030787,-8.854188,-0.3819085,-2.623333,1.6291713,-2.3628201,meningioma
12.640736,-6.960629,6.13769,-3.6014078,-6.895353,2.057189,-3.841464,5.034028,0.9152578,meningioma
6.4442415,-13.530997,3.1739094,-3.4803329,-4.231128,4.2823687,-4.834481,6.4192824,2.5105762,meningioma
5.2902217,-4.5166655,12.532187,7.4577503,-7.20884,-5.658365,-14.462133,-3.832959,-9.25541,meningioma
5.5485215,-9.336288,11.803929,3.0902383,-12.299699,-9.083336,-10.369161,1.801722,-7.185214,meningioma
-10.666254,-7.8226833,12.814762,7.32597,4.5691047,0.83229595,0.80667675,-4.535889,-2.7499766,meningioma
-34.939228,13.996656,-11.29987,-3.8881476,2.898374,-2.2500882,-4.2558937,11.565023,-2.925377,meningioma
-5.737498,-0.42902222,10.777837,8.319732,1.8813717,1.3229669,0.02962335,-5.727053,-4.5622406,meningioma
-7.1469955,2.2126796,8.4147005,7.2036643,1.6309874,1.7755246,-0.3031518,-5.875466,-3.5500352,meningioma
-8.754681,0.67674035,7.2678933,6.362549,5.9168525,-6.672203,-1.5885613,3.4498622,-10.625251,meningioma
-4.5209017,-1.905381,11.474,7.078722,7.666319,-6.510487,1.4079245,0.65730804,-7.1185045,meningioma
-9.435097,-6.556465,9.724536,4.2583575,5.187789,-8.632001,-0.52844197,-0.9203745,-6.87251,meningioma
-0.9191968,-11.712536,13.180905,5.291237,-5.34604,-1.6447515,-2.84576,-0.79829514,-2.171317,meningioma
