feature_1,feature_2,class
-32.99407,9.9991665,meningioma
-36.134895,8.820696,meningioma
-39.443726,10.366801,meningioma
-1.5818313,13.676719,meningioma
-9.561868,5.546552,meningioma
-18.335133,13.097064,meningioma
-11.89901,14.209631,meningioma
-12.638993,11.09233,meningioma
-10.71024,8.107978,meningioma
-7.9188685,8.680766,meningioma
-10.902922,2.6403687,meningioma
-15.428479,-2.6747665,meningioma
-11.44026,-2.9227185,meningioma
-21.1754,0.44210032,meningioma
-7.929413,13.207123,meningioma
-12.269884,17.644926,meningioma
-8.058078,13.085175,meningioma
-6.599092,8.926807,meningioma
-10.587401,4.0233226,meningioma
-14.105833,8.749819,meningioma
-9.304838,5.3323917,meningioma
-16.288578,4.7066026,meningioma
-14.805582,10.301872,meningioma
-18.683754,12.875921,meningioma
-21.947346,14.34657,meningioma
-26.409492,2.2496603,meningioma
-21.809925,4.643889,meningioma
-25.713327,2.9018362,meningioma
-11.939009,13.301249,meningioma
-19.29933,11.665665,meningioma
-24.179104,9.240226,meningioma
-17.081734,16.786327,meningioma
-22.875608,13.248907,meningioma
-14.278895,15.766244,meningioma
-17.363863,12.047026,meningioma
-15.2665,13.06812,meningioma
-15.327889,11.742076,meningioma
-15.582688,18.36673,meningioma
-19.329443,19.017647,meningioma
-21.717,20.47351,meningioma
-28.658981,16.588259,meningioma
0.9225738,-15.106741,meningioma
-7.2934666,5.4238625,meningioma
-9.829661,-0.8469433,meningioma
-1.6897023,1.8350768,meningioma
-0.46771815,0.8439516,meningioma
-2.5648868,5.9705787,meningioma
-15.983438,5.6125317,meningioma
-16.20294,11.764458,meningioma
-4.2273273,4.379484,meningioma
-12.746497,7.8615365,meningioma
-23.19422,9.761015,meningioma
10.921492,-10.267735,meningioma
-24.5949,7.7004704,meningioma
-23.521276,7.5086923,meningioma
-17.862244,10.891076,meningioma
-16.637457,9.959266,meningioma
-19.377308,16.732038,meningioma
-4.5910783,5.81306,meningioma
-6.1421003,8.330801,meningioma
-10.578316,8.203025,meningioma
-20.59595,4.6836047,meningioma
-16.609522,15.622807,meningioma
7.2410793,-15.391576,meningioma
-6.313076,15.734647,meningioma
-3.5747511,7.4675164,meningioma
-7.6797056,-0.52609813,meningioma
-6.795989,-3.899203,meningioma
-4.4257545,-3.9932191,meningioma
11.633508,-22.049543,meningioma
-2.7465065,-1.2068142,meningioma
-0.4889104,-5.7513905,meningioma
22.025984,3.4225836,meningioma
15.135038,-3.6536198,meningioma
-5.4825077,-19.776342,meningioma
12.0266695,-10.404189,meningioma
-20.006258,-13.154666,meningioma
-20.323694,-10.824634,meningioma
-20.805254,-9.671882,meningioma
-18.849945,-4.168038,meningioma
8.77063,9.865379,meningioma
7.658323,3.8423529,meningioma
-6.518156,-15.729431,meningioma
-4.527346,-16.180656,meningioma
-4.901253,-14.103944,meningioma
-32.105835,9.451895,meningioma
-8.533203,-13.371698,meningioma
2.3235126,-1.5194776,meningioma
1.4057982,-9.407364,meningioma
-4.2138624,-12.00089,meningioma
-5.2878757,-9.38137,meningioma
-8.037803,-8.041233,meningioma
-10.965597,-5.072564,meningioma
11.201918,0.86655,meningioma
11.835989,-2.901924,meningioma
-21.993814,21.650915,meningioma
-28.028673,10.698915,meningioma
-29.286022,17.15377,meningioma
-18.018082,21.547483,meningioma
-15.82532,20.708704,meningioma
-21.135622,20.53216,meningioma
-17.52292,16.68055,meningioma
-10.387367,18.729324,meningioma
-5.9781046,17.519766,meningioma
-6.9431667,11.50148,meningioma
-19.799541,-0.41739795,meningioma
-20.930029,4.1282363,meningioma
-17.86284,17.691021,meningioma
-9.975784,10.219887,meningioma
-7.066177,8.988284,meningioma
-13.335956,2.4328012,meningioma
-14.607447,2.5018516,meningioma
-14.528005,5.594628,meningioma
-14.95234,9.459337,meningioma
-14.84959,7.650296,meningioma
-16.536684,13.956147,meningioma
-19.109983,17.742678,meningioma
-21.657116,21.1521,meningioma
-2.2810252,-3.8809304,meningioma
-12.293443,16.733915,meningioma
21.972347,8.237404,meningioma
14.697935,-2.3242037,meningioma
13.523104,-6.704539,meningioma
7.29061,-13.379276,meningioma
0.20085666,-18.770798,meningioma
6.0676003,-4.424705,meningioma
6.502075,-9.225963,meningioma
-9.895937,-7.9570704,meningioma
-6.4813523,-3.4475043,meningioma
-4.8585978,-0.59004676,meningioma
-12.3272505,-4.496781,meningioma
-6.2778306,2.0751326,meningioma
-8.184421,3.3149316,meningioma
-8.130586,0.81405085,meningioma
-3.8196847,-1.8420063,meningioma
-8.769518,-6.4545455,meningioma
-12.87931,-11.385202,meningioma
0.019917272,-11.574403,meningioma
-2.5887115,-9.113733,meningioma
-2.3667681,-4.168245,meningioma
-3.489129,1.0647343,meningioma
-11.617295,0.8622852,meningioma
-6.3745747,8.291903,meningioma
-9.135141,21.532293,meningioma
7.607634,0.7334343,meningioma
4.787019,0.591239,meningioma
6.06966,1.9763725,meningioma
3.3765063,1.3636568,meningioma
-5.456643,4.346324,meningioma
-7.7146707,-9.259414,meningioma
-45.132397,-2.0195239,meningioma
-10.018228,23.594446,meningioma
-15.673678,8.077931,meningioma
48.541344,38.85149,meningioma
13.515971,30.531113,meningioma
37.22347,-10.791342,meningioma
-1.9481697,26.066668,meningioma
59.430874,-4.196559,meningioma
61.963245,-17.738266,meningioma
59.36097,-2.466062,meningioma
75.25807,-2.7385657,meningioma
102.48337,-7.3747754,meningioma
72.41988,36.030262,meningioma
-20.257318,11.499353,meningioma
41.307735,-5.173084,meningioma
101.704384,-5.9294243,meningioma
40.983467,-5.299629,meningioma
-22.042158,-0.10859312,meningioma
74.95468,17.93045,meningioma
71.18346,-9.005842,meningioma
10.2250395,-10.160187,meningioma
-1.1064699,-16.185425,meningioma
-1.5492564,-13.75245,meningioma
-5.718819,7.865862,meningioma
-6.5961165,-14.030004,meningioma
0.22604987,-15.32435,meningioma
-1.277025,2.1745582,meningioma
8.000362,25.658215,meningioma
2.624928,12.242644,meningioma
-2.4562223,0.174897,meningioma
-0.3243478,-4.0108385,meningioma
-11.289553,-10.327956,meningioma
9.8457985,-2.113561,meningioma
5.520752,-9.197466,meningioma
-9.862094,-0.020511614,meningioma
4.9070373,-13.788814,meningioma
0.45910966,-17.121962,meningioma
-3.9615693,-12.170585,meningioma
12.276474,7.6804056,meningioma
2.7861977,-2.1414406,meningioma
2.7861977,-2.1414406,meningioma
-0.4983196,-5.882054,meningioma
-3.804199,-13.324845,meningioma
-7.2057424,-18.305069,meningioma
-30.6299,-25.001764,meningioma
-16.043434,-5.450325,meningioma
-14.152577,-33.983837,meningioma
-16.437891,-35.878536,meningioma
-23.770063,-35.869297,meningioma
-14.304338,-34.709423,meningioma
-16.433794,-34.810764,meningioma
-3.7494762,-26.603365,meningioma
-1.7651249,-23.420393,meningioma
2.4360225,-17.26692,meningioma
2.9556162,-14.048353,meningioma
15.576035,20.707413,meningioma
3.3799105,-21.292322,meningioma
10.667708,16.008093,meningioma
6.3116975,6.738251,meningioma
18.030193,7.3959017,meningioma
-23.57263,15.209661,meningioma
-6.492425,18.070124,meningioma
-6.488112,7.1636457,meningioma
5.4183083,6.009311,meningioma
-18.95798,-2.1207554,meningioma
-22.696949,-8.230784,meningioma
-21.599253,-7.934979,meningioma
-4.7164216,4.6029105,meningioma
-5.3427963,6.9748645,meningioma
-4.5653367,-0.5315724,meningioma
-11.635811,2.088887,meningioma
17.943863,-11.487274,meningioma
18.304176,-10.593938,meningioma
10.3988495,-9.618232,meningioma
16.185923,-27.882612,meningioma
23.15834,-23.58376,meningioma
25.180073,-17.915995,meningioma
21.176102,-16.827248,meningioma
-25.29398,8.951328,meningioma
-6.1289535,0.30331862,meningioma
6.576695,14.202008,meningioma
8.5120125,4.096077,meningioma
13.477525,0.41648293,meningioma
-0.058436025,-5.660672,meningioma
-9.253106,22.688509,meningioma
-7.0915008,9.303238,meningioma
9.901392,10.789158,meningioma
8.711698,5.845835,meningioma
-3.2385032,-3.4108133,meningioma
-2.5765505,-4.736647,meningioma
21.71505,-15.115836,meningioma
2.2668264,-5.3677115,meningioma
-2.164968,-11.720556,meningioma
-25.077314,16.885592,meningioma
-14.98405,13.931022,meningioma
6.2422414,-6.365428,meningioma
-2.7256868,-8.528898,meningioma
3.5217488,-1.4755057,meningioma
2.4169195,2.0895512,meningioma
-0.87318045,4.7377434,meningioma
-0.91556484,8.408844,meningioma
16.35458,-20.685938,meningioma
-1.0976586,14.106386,meningioma
-17.374224,-10.708647,meningioma
15.308491,-5.027383,meningioma
11.585711,-13.427708,meningioma
4.7223167,-19.791264,meningioma
-2.214822,-12.971229,meningioma
2.1635928,-8.082856,meningioma
5.4745345,-5.7241,meningioma
3.3818324,-10.746071,meningioma
1.2803453,-15.147451,meningioma
7.4459844,-29.240902,meningioma
-9.978043,-22.607578,meningioma
-23.713125,13.0339575,meningioma
-3.5366676,15.941804,meningioma
-3.182388,6.229158,meningioma
-1.6329243,1.1058027,meningioma
-20.36131,21.16077,meningioma
-15.343177,16.786058,meningioma
5.0870237,22.011303,meningioma
14.24172,18.539112,meningioma
0.8592385,-13.561908,meningioma
3.608774,-33.582546,meningioma
5.5442085,-8.950325,meningioma
-3.9458964,-11.803381,meningioma
-4.2852526,-7.5740867,meningioma
10.951188,8.12862,meningioma
-11.76882,-7.5293307,meningioma
8.022053,-4.5756736,meningioma
-0.64021873,-9.980331,meningioma
-2.6660116,-3.3821628,meningioma
-2.533957,0.8312861,meningioma
-8.075574,-6.6617975,meningioma
-11.174759,-12.644362,meningioma
-3.951967,-6.9399486,meningioma
-5.7220416,-9.697635,meningioma
19.241404,20.418598,meningioma
-0.95931536,-10.329774,meningioma
-6.457295,-8.792448,meningioma
-0.5939364,-2.725173,meningioma
3.2087703,2.088886,meningioma
4.215028,7.996779,meningioma
-2.405758,11.901145,meningioma
-14.782906,18.1888,meningioma
6.7805204,18.642036,meningioma
0.47519898,8.654006,meningioma
4.798779,5.33658,meningioma
7.750076,5.597693,meningioma
-14.584792,11.003833,meningioma
-2.0166395,11.153374,meningioma
-5.34501,-18.442995,meningioma
-5.3523436,-14.162104,meningioma
-0.6931107,-8.35655,meningioma
0.52486646,-4.0843377,meningioma
4.1824694,3.9940174,meningioma
-2.7457113,-1.4950842,meningioma
-4.4085765,-8.213654,meningioma
-10.503154,-14.111451,meningioma
14.660129,5.179066,meningioma
-12.782945,-15.690563,meningioma
-12.635499,-12.819169,meningioma
-2.463555,-6.7001295,meningioma
-9.555443,-15.2396555,meningioma
-8.009518,-16.233715,meningioma
1.4135339,-12.283572,meningioma
-8.309537,0.99515295,meningioma
-10.420622,10.323955,meningioma
-22.326578,16.483927,meningioma
-5.779389,-2.8661208,meningioma
9.80195,-1.398716,meningioma
2.8960793,-5.634908,meningioma
-1.7737917,-13.550996,meningioma
12.52871,-14.586555,meningioma
16.359493,-14.851957,meningioma
27.207102,-17.331291,meningioma
17.143871,-25.177532,meningioma
14.405371,-26.640537,meningioma
10.955966,-31.520826,meningioma
-32.096844,20.280155,meningioma
-23.083637,19.349817,meningioma
-18.185114,13.198444,meningioma
-16.062042,11.3881035,meningioma
-14.101873,6.6472526,meningioma
-13.731126,-0.008700409,meningioma
-15.036932,-2.6710014,meningioma
-11.169638,-5.350391,meningioma
10.379656,7.428395,meningioma
11.901927,6.179808,meningioma
15.404314,-0.8658489,meningioma
13.07121,-6.5121694,meningioma
-6.577539,-14.203898,meningioma
-1.2508702,6.3157487,meningioma
-3.562026,-9.89691,meningioma
-2.0891275,-6.6923237,meningioma
-7.644165,-3.7440484,meningioma
1.85678,5.556921,meningioma
-1.3871044,11.432126,meningioma
-0.29458946,8.53829,meningioma
5.5934567,5.366423,meningioma
0.35594967,1.8905004,meningioma
3.155835,4.2964916,meningioma
-4.3646617,-1.3079383,meningioma
-1.9814682,14.280742,meningioma
-0.01924031,-1.8306715,meningioma
1.2099141,-5.050271,meningioma
-2.3236132,-7.5112357,meningioma
-10.985681,2.4573498,meningioma
1.7759788,16.96483,meningioma
-1.8252736,7.9498477,meningioma
12.855718,12.301919,meningioma
-9.054164,-4.988746,meningioma
-11.101096,-12.123965,meningioma
9.839461,14.707,meningioma
-28.129599,14.900851,meningioma
-37.38064,3.3585567,meningioma
-32.228306,14.124825,meningioma
-32.293015,23.589043,meningioma
-27.292196,13.789183,meningioma
-35.461826,9.055771,meningioma
-23.562954,25.51113,meningioma
-25.379713,30.009045,meningioma
-29.162567,26.202993,meningioma
-13.578776,12.865584,meningioma
-29.891209,12.672548,meningioma
-42.19567,5.374781,meningioma
-42.368,9.284902,meningioma
-47.33346,-3.0065186,meningioma
-41.81188,10.01789,meningioma
-32.032425,24.514807,meningioma
-41.665264,9.545166,meningioma
-30.649826,14.744418,meningioma
-37.82254,13.041075,meningioma
-33.844635,20.884607,meningioma
-38.30247,16.445549,meningioma
-22.112095,16.270561,meningioma
-16.061062,17.205858,meningioma
-22.264725,16.947206,meningioma
-11.905246,17.833025,meningioma
-9.005167,12.159709,meningioma
-9.860413,8.826221,meningioma
-13.412185,3.041866,meningioma
-8.602181,-5.5651293,meningioma
-38.048115,10.640951,meningioma
0.2548256,-3.978187,meningioma
-24.842203,1.0796571,meningioma
-28.7766,10.468857,meningioma
-30.134308,-2.816658,meningioma
-30.058252,-0.5882765,meningioma
-19.717754,14.282631,meningioma
-29.330708,5.9472466,meningioma
-18.73806,10.3587885,meningioma
-22.262535,3.1422,meningioma
-41.188103,8.238381,meningioma
-8.630056,5.2267094,meningioma
-12.992989,12.906927,meningioma
-38.61952,15.12541,meningioma
-19.538193,2.5617528,meningioma
-18.74804,4.3482976,meningioma
-19.915213,6.9514246,meningioma
-18.815384,2.1829488,meningioma
-20.840338,-0.17790355,meningioma
-21.028044,11.197196,meningioma
-25.24799,20.959578,meningioma
-17.557993,26.780651,meningioma
-24.004057,9.655815,meningioma
-41.578075,12.225525,meningioma
-24.219425,5.2686176,meningioma
-17.889036,7.9010053,meningioma
9.724147,-5.354136,meningioma
7.194433,-11.878435,meningioma
6.3805203,-12.95193,meningioma
-23.530298,14.402033,meningioma
-18.639223,-24.11925,meningioma
-35.826534,9.757137,meningioma
-29.45976,17.5972,meningioma
-21.015255,12.153798,meningioma
3.8018684,-14.781898,meningioma
-0.9368445,-16.819515,meningioma
-5.620566,-19.062788,meningioma
4.04736,-18.09869,meningioma
-42.053688,2.4052014,meningioma
-0.81436414,-22.012482,meningioma
-35.063984,12.5419,meningioma
-9.33956,-12.949972,meningioma
-2.1222029,-10.049277,meningioma
-11.791449,-13.601262,meningioma
-2.7400436,-8.31185,meningioma
-8.016038,-11.154971,meningioma
-11.181886,-11.654974,meningioma
-30.522804,22.002298,meningioma
-8.317631,19.382189,meningioma
-9.139008,12.572519,meningioma
-36.30078,13.855969,meningioma
4.221359,12.831014,meningioma
-18.559765,-2.4632936,meningioma
-24.956707,3.525679,meningioma
-19.961119,5.9939647,meningioma
-12.468979,14.453192,meningioma
-15.010894,15.0475445,meningioma
-41.893623,1.2866963,meningioma
-17.721233,17.500446,meningioma
-10.445468,8.504534,meningioma
-32.49682,21.56436,meningioma
-10.239525,8.78139,meningioma
-22.65056,-0.23215753,meningioma
-15.691653,3.2817702,meningioma
7.523957,16.616274,meningioma
-8.449497,-2.4895854,meningioma
5.1858807,3.1860085,meningioma
-26.604774,8.5110855,meningioma
8.585447,5.8903317,meningioma
-37.685547,10.778963,meningioma
10.254611,0.7916967,meningioma
10.925417,-3.0475335,meningioma
-29.936508,16.876831,meningioma
-33.532146,16.674473,meningioma
-16.414248,20.516321,meningioma
-18.368723,16.538382,meningioma
-28.259825,14.894851,meningioma
-26.61581,8.290045,meningioma
-6.7263327,17.359467,meningioma
-47.279263,-0.7823611,meningioma
-7.6490192,11.3248825,meningioma
-28.54826,19.115847,meningioma
-20.535065,-0.6038464,meningioma
-21.65468,4.1196575,meningioma
-10.663522,10.283546,meningioma
-7.7580333,8.998735,meningioma
-10.822066,23.468092,meningioma
-13.982556,2.4634533,meningioma
-15.232117,2.5019097,meningioma
-24.114561,10.65965,meningioma
-15.531058,9.327728,meningioma
-15.702281,7.4870663,meningioma
-20.053076,17.76149,meningioma
-22.4452,21.08293,meningioma
-24.415596,9.496941,meningioma
-19.768568,-12.304118,meningioma
-12.098248,-4.21824,meningioma
-11.735108,-0.98684806,meningioma
-14.801161,17.809135,meningioma
-12.773815,16.624441,meningioma
-24.235828,5.109968,meningioma
-14.158585,8.465757,meningioma
-8.425277,9.859005,meningioma
-13.98629,13.859435,meningioma
-13.135639,15.089001,meningioma
-16.356852,17.543154,meningioma
-31.229813,14.976898,meningioma
-23.608541,17.173563,meningioma
-14.81333,13.4575405,meningioma
-16.50944,9.298852,meningioma
-15.5390415,13.768286,meningioma
-19.943651,15.021148,meningioma
-15.205022,17.665922,meningioma
-14.478389,12.998125,meningioma
-35.37754,14.037486,meningioma
-10.609301,5.5725513,meningioma
-13.664993,11.97164,meningioma
-10.317066,17.881159,meningioma
-14.907569,19.018206,meningioma
12.417867,-13.10152,meningioma
6.179699,-16.770458,meningioma
13.187887,-19.59014,meningioma
-36.861275,9.986072,meningioma
-5.6869674,0.36218536,meningioma
5.4771867,6.3863516,meningioma
-16.660608,20.421104,meningioma
-11.041873,19.355984,meningioma
-12.826514,12.6970005,meningioma
-27.173296,14.551284,meningioma
-23.773739,15.430897,meningioma
-22.969896,12.538483,meningioma
-20.057055,13.58056,meningioma
-23.134232,9.335889,meningioma
-18.946545,23.683191,meningioma
-10.491945,18.171326,meningioma
-38.38785,8.895798,meningioma
-3.0708513,17.45111,meningioma
-31.95291,8.671675,meningioma
-36.73554,8.625302,meningioma
-40.171146,10.092208,meningioma
7.3888516,-12.383682,meningioma
-10.07759,5.4480176,meningioma
-18.940905,12.986028,meningioma
-12.477291,14.101792,meningioma
-8.561467,8.574009,meningioma
-11.527073,2.5758672,meningioma
-16.087776,-2.786302,meningioma
-21.868929,0.30996105,meningioma
1.3869194,-14.603036,meningioma
-8.601843,13.092544,meningioma
-8.762629,12.978559,meningioma
-7.361407,8.8102255,meningioma
-11.314286,3.9139004,meningioma
-16.950027,4.608519,meningioma
-15.5306015,10.203129,meningioma
-19.41318,12.777842,meningioma
-2.988522,-15.683041,meningioma
-27.265766,2.1734943,meningioma
-22.697918,4.5578957,meningioma
-34.115482,4.703846,meningioma
-25.181538,9.180272,meningioma
0.12598725,-15.159088,meningioma
6.4896092,-15.436414,meningioma
-6.2448473,-19.8161,meningioma
-32.818745,9.2748165,meningioma
-6.409243,-16.06354,meningioma
-28.714516,10.510564,meningioma
-18.483297,17.5467,meningioma
-18.97744,11.780236,meningioma
-19.483007,9.395363,meningioma
-17.428078,13.452117,meningioma
-24.615469,16.02809,meningioma
-11.235914,7.969986,meningioma
-14.637453,8.628454,meningioma
-12.4629,13.155313,meningioma
-19.811705,11.44667,meningioma
-17.733032,16.578543,meningioma
-15.010458,15.74671,meningioma
-18.105646,12.02176,meningioma
-16.016596,13.043283,meningioma
-16.004072,18.24933,meningioma
-19.847744,18.7593,meningioma
-8.509234,4.7746987,meningioma
-29.34496,16.475582,meningioma
-41.73291,8.307521,meningioma
-7.8824725,5.349165,meningioma
-2.279905,1.8031747,meningioma
-1.0525347,0.8086671,meningioma
-3.1183255,5.868253,meningioma
-16.726282,11.55616,meningioma
-17.904411,-1.8790206,meningioma
-5.165996,4.2024074,meningioma
-23.901201,9.62725,meningioma
-25.315569,7.575953,meningioma
-24.267868,7.3658047,meningioma
-17.352478,9.8615465,meningioma
-19.895006,16.410105,meningioma
-5.1146555,5.7201796,meningioma
-11.057209,3.3735495,meningioma
-11.121042,7.9889107,meningioma
-21.226145,4.541525,meningioma
-7.3326654,15.750641,meningioma
-4.536009,7.4873495,meningioma
-8.530559,-0.55044144,meningioma
-5.3769774,-4.033685,meningioma
11.062059,-24.229244,meningioma
10.896984,-22.012932,meningioma
-3.4831161,-1.28662,meningioma
-1.2908567,-5.835117,meningioma
21.253971,3.5406818,meningioma
11.02232,-10.564981,meningioma
-20.65933,-13.154096,meningioma
-20.932045,-10.845666,meningioma
-19.472565,-4.072539,meningioma
8.170305,9.959969,meningioma
-27.315817,24.492777,meningioma
-7.426205,-16.003769,meningioma
-5.3595796,-16.405373,meningioma
-5.7832108,-14.329705,meningioma
-34.475418,13.422109,meningioma
1.1876471,-1.832702,meningioma
0.2713665,-9.671975,meningioma
-5.3444295,-12.240188,meningioma
-9.125122,-8.266273,meningioma
-25.259808,29.069334,meningioma
-12.043441,-5.2126307,meningioma
-1.9180006,-16.13322,meningioma
-2.3972998,-13.638134,meningioma
-7.521686,-13.9005785,meningioma
-2.1891901,2.1121252,meningioma
-4.9157276,-1.4250543,meningioma
7.038094,25.776272,meningioma
-29.170698,26.112919,meningioma
-5.9674034,6.883823,meningioma
-2.9182503,0.0712891,meningioma
-12.113129,-10.421249,meningioma
-11.122197,-14.649232,meningioma
9.496896,-2.114412,meningioma
4.189583,-13.864372,meningioma
-0.19032276,-17.265871,meningioma
-5.04743,-12.3313,meningioma
11.535584,7.509436,meningioma
-21.497467,11.555829,meningioma
1.9376858,-2.1636105,meningioma
-1.2871939,-6.0279365,meningioma
-7.946739,-18.454607,meningioma
-31.364176,-25.14826,meningioma
-15.272735,-33.87936,meningioma
-24.83267,-35.79111,meningioma
-15.47291,-34.580143,meningioma
-33.21717,9.972162,meningioma
-17.63786,-34.682156,meningioma
-4.4194293,-26.610176,meningioma
-2.503011,-23.388254,meningioma
2.3499146,-14.181485,meningioma
8.031017,22.80326,meningioma
15.563472,20.618341,meningioma
5.861447,6.6417174,meningioma
17.525099,7.225603,meningioma
-25.649399,18.271318,meningioma
-7.299976,18.09526,meningioma
-7.4784083,7.2553034,meningioma
4.441338,6.137514,meningioma
-23.405863,-8.096849,meningioma
-22.287956,-7.9001336,meningioma
-6.6930995,7.1387954,meningioma
-12.408029,2.0541272,meningioma
-22.502825,24.619656,meningioma
16.947685,-11.564153,meningioma
9.454065,-9.654623,meningioma
14.759929,-27.644392,meningioma
21.749813,-23.333387,meningioma
19.890265,-16.884674,meningioma
5.735267,14.270822,meningioma
7.5970244,4.0783367,meningioma
-24.942514,25.22534,meningioma
-1.0314337,-5.703736,meningioma
8.208752,1.2302818,meningioma
-8.031815,9.494999,meningioma
8.979222,10.966414,meningioma
7.7979,5.9210997,meningioma
-3.6769369,-4.7986817,meningioma
1.0532473,-5.370322,meningioma
-3.36047,-11.731806,meningioma
-51.809303,0.505497,meningioma
-26.045927,17.175337,meningioma
-16.181389,14.174677,meningioma
-3.7002301,-8.471919,meningioma
2.5511003,-1.4508349,meningioma
1.3881142,2.1065,meningioma
-2.043733,8.447928,meningioma
-2.3032904,14.138062,meningioma
-22.8859,33.87446,meningioma
14.921985,-5.076675,meningioma
11.098084,-13.442427,meningioma
4.196047,-19.88584,meningioma
1.6028577,-8.09765,meningioma
4.6488795,-5.6619744,meningioma
2.360296,-10.584861,meningioma
-11.023501,-22.34523,meningioma
-32.6709,13.663884,meningioma
-24.643059,13.141969,meningioma
-4.0360956,6.4558287,meningioma
-35.592285,11.8531475,meningioma
-2.4405313,1.2136012,meningioma
-34.310337,14.626532,meningioma
-15.965062,16.785269,meningioma
4.382549,22.014692,meningioma
13.584382,18.586285,meningioma
-31.032728,15.115486,meningioma
4.4259124,-8.938016,meningioma
-4.7564096,-11.68759,meningioma
10.174983,8.250422,meningioma
-12.601381,-7.508299,meningioma
7.1046686,-4.419029,meningioma
-3.5897756,-3.2951832,meningioma
-3.250878,-3.7326767,meningioma
-25.861877,8.713642,meningioma
18.139587,20.415693,meningioma
6.637956,5.467641,meningioma
13.417496,4.9918776,meningioma
-19.118126,13.323589,meningioma
-25.762646,19.148695,meningioma
-2.1697037,6.4309297,meningioma
-13.368643,16.772415,meningioma
-13.435117,-4.3430862,meningioma
-12.705114,0.948964,meningioma
-21.154596,11.383492,meningioma
-6.556691,7.8415933,meningioma
-10.689689,-0.033014536,meningioma
2.3413994,-21.350246,meningioma
-5.3865433,4.4958167,meningioma
-6.8983393,0.17966549,meningioma
-22.698229,2.0080233,meningioma
-20.807594,35.426704,meningioma
15.596143,-20.872524,meningioma
2.7204883,-33.57771,meningioma
-3.5476577,1.0843735,meningioma
-9.174312,-6.5488873,meningioma
-5.0540857,-6.7668595,meningioma
-6.789701,-9.558176,meningioma
-1.5553788,-10.377653,meningioma
-25.095531,32.70485,meningioma
-1.209407,-2.875249,meningioma
2.566567,1.9578986,meningioma
-3.0343122,12.13673,meningioma
-15.484588,18.082867,meningioma
-4.510587,19.309362,meningioma
-0.3106126,8.777852,meningioma
3.9992857,5.332287,meningioma
-15.166565,10.971639,meningioma
-2.6766918,11.503872,meningioma
-6.3856955,-18.432894,meningioma
-6.255466,-14.200978,meningioma
-0.27397412,-3.989426,meningioma
3.2601361,3.9431872,meningioma
-3.7145789,-1.5481931,meningioma
-11.310253,-14.140908,meningioma
-13.620822,-15.714935,meningioma
-20.51539,-3.5603282,meningioma
-3.2819998,-6.6673527,meningioma
-10.380341,-15.146573,meningioma
-8.743554,-16.1963,meningioma
-9.091549,1.0823778,meningioma
-11.198587,10.312757,meningioma
-23.321514,16.586117,meningioma
-6.858376,-2.8344579,meningioma
-17.245068,2.387542,meningioma
2.4323268,-5.808131,meningioma
11.343446,-14.721082,meningioma
15.055145,-14.961265,meningioma
25.940502,-17.341208,meningioma
13.139825,-26.742878,meningioma
9.787097,-31.704742,meningioma
-32.897594,20.257524,meningioma
-19.269753,7.84371,meningioma
-17.091206,11.430133,meningioma
-15.081021,6.7550573,meningioma
-15.944046,-2.6273143,meningioma
-12.076394,-5.325219,meningioma
9.869907,7.228784,meningioma
14.90326,-0.9615737,meningioma
12.726831,-6.6978817,meningioma
-7.1335573,-14.311675,meningioma
-4.162254,-9.932277,meningioma
-2.620295,-6.6856637,meningioma
-6.704524,8.770492,meningioma
-8.250472,-3.752772,meningioma
-2.3045523,11.52074,meningioma
-1.1148232,8.53849,meningioma
4.77009,5.4542866,meningioma
2.5360017,4.1882234,meningioma
-4.9394293,-1.3571005,meningioma
-43.76796,1.258859,meningioma
0.63255423,-5.1125975,meningioma
-2.9298985,-7.551016,meningioma
-11.66018,2.4260523,meningioma
0.78172183,17.04319,meningioma
-2.6761549,8.011041,meningioma
11.978456,12.414361,meningioma
-11.931552,-12.115413,meningioma
-29.89414,17.507975,meningioma
9.084259,14.613237,meningioma
13.827201,-2.526788,meningioma
12.640736,-6.960629,meningioma
6.4442415,-13.530997,meningioma
5.2902217,-4.5166655,meningioma
5.5485215,-9.336288,meningioma
-10.666254,-7.8226833,meningioma
-34.939228,13.996656,meningioma
-5.737498,-0.42902222,meningioma
-7.1469955,2.2126796,meningioma
-8.754681,0.67674035,meningioma
-4.5209017,-1.905381,meningioma
-9.435097,-6.556465,meningioma
-0.9191968,-11.712536,meningioma
-3.5570993,-9.29557,meningioma
-3.425329,-4.302009,meningioma
-34.1079,16.959023,meningioma
-4.518573,1.0767478,meningioma
-7.2846465,8.369244,meningioma
6.158796,1.0007282,meningioma
3.5281398,0.86072004,meningioma
4.704674,2.3490028,meningioma
-6.61235,4.7041326,meningioma
-16.651264,9.471973,meningioma
-27.913792,25.19396,meningioma
-31.89093,10.350525,meningioma
-29.593163,14.777688,meningioma
-31.207857,15.104832,meningioma
-22.612532,17.161613,meningioma
-30.577505,20.94375,meningioma
-29.47298,25.480019,meningioma
-32.690754,23.936209,meningioma
-30.14614,11.326865,meningioma
-29.042244,12.3232565,meningioma
-28.333305,13.689168,meningioma
-33.03533,13.342457,meningioma
-34.851753,14.913662,meningioma
-33.069187,20.642876,meningioma
-26.758633,15.687378,meningioma
-25.520187,20.364607,meningioma
-28.292522,16.888994,meningioma
-41.37495,0.90649766,meningioma
-40.58723,8.334023,meningioma
