feature_1,feature_2,feature_3,class
-7.494179,45.043427,-13.981132,notumor
6.1615014,-23.285692,-20.661985,notumor
-42.478985,-22.33489,0.97761595,notumor
-17.672373,-11.552567,-12.387906,notumor
-29.425447,13.889814,-5.1711254,notumor
-23.704298,-16.74214,18.278048,notumor
-16.001373,34.58528,-11.58836,notumor
26.637358,4.07458,1.8055694,notumor
-12.877712,33.28728,-0.8156365,notumor
13.976498,27.04747,-14.864577,notumor
4.287001,9.216707,-27.310818,notumor
52.856655,82.619385,-16.122818,notumor
101.165474,-57.132683,13.25718,notumor
85.80851,-70.32023,-19.045687,notumor
44.670483,39.71333,33.56051,notumor
30.843786,55.778824,20.480112,notumor
49.150646,-23.457859,-24.242441,notumor
76.575356,-2.8946161,11.934484,notumor
30.412895,-10.320571,5.2273555,notumor
13.32944,-0.80995643,1.7447891,notumor
31.259815,3.867906,-2.7924466,notumor
-26.682398,11.691863,-8.964437,notumor
15.278304,-2.3044286,8.550586,notumor
-23.603224,17.309267,-0.17304356,notumor
-6.879174,31.305101,-17.3515,notumor
49.073685,15.102123,-13.476763,notumor
-11.068757,25.579374,-7.170369,notumor
-2.0147874,-4.237843,1.7465144,notumor
-7.057088,14.739786,2.6193001,notumor
95.63579,-24.388544,-17.158743,notumor
79.07102,19.11103,8.69171,notumor
13.719171,-23.395536,-2.8670754,notumor
6.1780515,-23.38092,-20.701317,notumor
28.751953,-31.308722,-12.289994,notumor
5.208169,-38.89957,-16.742456,notumor
79.07102,19.11103,8.69171,notumor
13.719171,-23.395536,-2.8670754,notumor
6.1780515,-23.38092,-20.701317,notumor
86.62513,-72.262726,-28.087854,notumor
5.208169,-38.89957,-16.742456,notumor
28.899029,-28.52871,-9.103896,notumor
38.80673,-32.08397,-21.906248,notumor
24.632765,-22.987326,-9.869867,notumor
23.3075,-23.171135,-7.643902,notumor
-29.707256,-42.608875,-11.1684265,notumor
8.689802,-34.075222,-31.132458,notumor
60.602425,-20.794455,-19.208395,notumor
26.767967,5.204687,3.1017826,notumor
58.496613,-17.180895,3.714304,notumor
-12.340443,-6.142706,3.1909423,notumor
44.528637,-20.832823,-34.364292,notumor
9.941595,-31.952837,-8.863437,notumor
26.313578,-10.929765,-3.2004213,notumor
105.7633,-15.247138,-44.907555,notumor
99.17245,-7.4727006,11.006742,notumor
-10.240001,16.817019,2.4362617,notumor
20.672993,22.522697,0.0070458474,notumor
97.35341,-3.8174903,-3.6866343,notumor
0.35614392,37.025146,-11.580634,notumor
51.978123,8.678032,10.182033,notumor
57.44806,32.94497,45.256905,notumor
-0.53174925,-25.925331,-15.944338,notumor
-63.97821,-9.317411,-8.3117895,notumor
11.50278,9.383338,-21.392962,notumor
-4.9651937,23.127424,3.4591603,notumor
-0.9841553,-21.547478,7.9907804,notumor
-6.157101,16.538113,3.36589,notumor
2.655107,25.006334,6.6001124,notumor
-10.50753,22.479822,-3.73968,notumor
-14.871506,23.148823,-3.1451883,notumor
98.44018,16.442978,-9.0448885,notumor
-28.892946,13.615644,-4.65084,notumor
90.32843,2.1597705,5.7513337,notumor
41.29772,-16.886703,4.95693,notumor
72.398865,14.249208,15.865884,notumor
109.62614,60.350914,-9.215281,notumor
53.15793,-28.53237,-0.53248835,notumor
59.795673,23.489698,9.92778,notumor
41.73638,-6.2975335,-8.636997,notumor
70.07716,-3.6694932,-13.329699,notumor
59.795673,23.489698,9.92778,notumor
53.15793,-28.53237,-0.53248835,notumor
111.2233,-2.0834737,-12.932794,notumor
41.73638,-6.2975335,-8.636997,notumor
-9.647278,-27.075424,-4.334906,notumor
38.62323,-12.120072,7.111332,notumor
11.201907,-30.038416,-7.6642356,notumor
51.34813,30.149784,12.7488,notumor
72.398865,14.249208,15.865884,notumor
109.62614,60.350914,-9.215281,notumor
72.398865,14.249208,15.865884,notumor
25.940928,-20.552681,-8.80423,notumor
-12.645845,-24.09817,2.1182222,notumor
20.757437,25.863935,39.60633,notumor
53.15793,-28.53237,-0.53248835,notumor
11.201907,-30.038416,-7.6642356,notumor
24.936903,8.148516,-0.8961823,notumor
-11.372463,-7.602359,1.8964223,notumor
36.978104,-14.937938,12.297346,notumor
-19.145966,11.897007,7.8565373,notumor
-17.4848,-23.1193,12.152328,notumor
-17.4848,-23.1193,12.152328,notumor
-15.571751,32.479996,-12.250126,notumor
-3.7385223,-12.152046,5.1259766,notumor
-14.010333,33.362774,-12.01309,notumor
-72.266495,-17.137281,-8.696499,notumor
-4.31433,-11.745988,5.000784,notumor
-17.4848,-23.1193,12.152328,notumor
18.457693,0.83568066,-4.0969453,notumor
-23.301765,30.192026,-12.164876,notumor
20.134691,6.5725884,5.990724,notumor
-5.9607124,15.533704,7.610713,notumor
9.048604,41.661793,-9.992699,notumor
-29.35091,-2.7155218,7.858047,notumor
30.922237,-6.888572,-2.7296422,notumor
75.40272,-47.647877,27.513817,notumor
-1.1078742,34.85332,-8.072944,notumor
-14.871506,23.148823,-3.1451883,notumor
60.021336,15.565382,6.753421,notumor
5.168325,10.604188,5.13603,notumor
86.696304,-13.4447565,-26.722233,notumor
51.52393,21.867544,-11.777797,notumor
18.457693,0.83568066,-4.0969453,notumor
35.781704,51.336174,2.5023553,notumor
43.15942,-29.2594,-2.2182062,notumor
-2.8165326,36.4617,-9.005709,notumor
80.83983,-24.740124,52.11664,notumor
39.51904,-4.3564234,-30.744684,notumor
59.93687,7.907873,15.122697,notumor
23.521065,1.5757282,11.388988,notumor
10.475758,22.733206,-1.40752,notumor
25.768934,-33.376232,-13.6544485,notumor
14.449158,-30.659218,-11.573317,notumor
-22.936209,11.229061,0.56774074,notumor
-17.783318,11.185789,1.7883925,notumor
-19.797487,-17.466923,-3.861931,notumor
-22.307344,30.773466,-11.783794,notumor
-17.444052,13.26271,4.7920456,notumor
30.843786,55.778824,20.480112,notumor
97.35341,-3.8174903,-3.6866343,notumor
-3.7385223,-12.152046,5.1259766,notumor
10.344918,22.647528,6.8969755,notumor
64.26243,14.196413,-5.0985193,notumor
2.898169,25.04137,6.7897367,notumor
42.76845,30.827301,-4.154596,notumor
2.898169,25.04137,6.7897367,notumor
3.870142,11.193928,1.2350918,notumor
14.449158,-30.659218,-11.573317,notumor
60.413013,-14.069007,-12.454304,notumor
9.738021,-9.264727,2.9105747,notumor
67.55261,48.279938,-14.5493965,notumor
31.94533,-17.69572,-4.7333155,notumor
-65.566345,-10.965995,-7.419044,notumor
-28.337898,-0.09408746,6.7526197,notumor
-12.174307,25.27869,-6.9525666,notumor
-31.087051,1.8525709,8.978958,notumor
-53.33413,-11.139728,-3.766195,notumor
-17.237995,-23.294573,12.150171,notumor
-65.566345,-10.965995,-7.419044,notumor
30.955446,-27.727057,9.306018,notumor
-29.12874,13.74683,-4.9589553,notumor
64.66334,-23.992281,-22.81266,notumor
1.9577252,2.5386398,3.7084732,notumor
-7.9055195,0.6706876,6.0276384,notumor
-11.836677,30.522047,-11.1896305,notumor
-18.268482,2.0744202,2.999715,notumor
-2.4026656,-10.478237,21.646574,notumor
-47.743477,-5.1046586,-0.016555782,notumor
-19.951988,-22.830418,0.7997845,notumor
3.3275645,-5.218077,3.09527,notumor
6.4964566,-13.869489,8.445621,notumor
-14.003593,33.407135,-11.976114,notumor
9.851319,-25.084457,13.564318,notumor
118.22175,-13.22545,-9.034348,notumor
107.86111,-11.025393,6.3216057,notumor
53.307854,0.7032096,-6.638344,notumor
-3.1896956,28.975538,-1.1328759,notumor
31.94533,-17.69572,-4.7333155,notumor
77.17087,-21.119417,-16.08903,notumor
93.041695,23.51082,-7.5069804,notumor
-4.31433,-11.745988,5.000784,notumor
36.978104,-14.937938,12.297346,notumor
44.670483,39.71333,33.56051,notumor
30.386362,2.3049266,-2.8864672,notumor
40.539444,52.247845,3.247518,notumor
-12.578668,-18.129633,3.3059757,notumor
2.5069475,16.905191,-6.5034466,notumor
-28.337898,-0.09408746,6.7526197,notumor
61.768627,37.96323,22.55262,notumor
-31.18553,1.8627018,8.90709,notumor
27.360558,-21.795994,-6.3139954,notumor
102.52212,-8.756092,33.98965,notumor
43.848366,0.96858686,-0.18916312,notumor
9.738021,-9.264727,2.9105747,notumor
-4.287312,12.046175,14.867471,notumor
9.048604,41.661793,-9.992699,notumor
-0.5029754,38.17101,-19.477562,notumor
43.848366,0.96858686,-0.18916312,notumor
31.975508,-10.60182,8.31434,notumor
28.62586,-5.7745566,-6.030674,notumor
18.457693,0.83568066,-4.0969453,notumor
30.731878,28.010248,-3.3724916,notumor
-35.16799,-9.583617,8.3525,notumor
-0.52936333,41.439907,-8.43781,notumor
85.15184,-36.64017,14.192837,notumor
57.04641,21.846548,-1.365348,notumor
119.437485,14.122998,-1.0314958,notumor
10.47592,-17.550762,24.236439,notumor
69.80668,-17.662462,-21.587336,notumor
-14.996689,-18.068335,3.101014,notumor
-7.542594,19.064041,-8.809521,notumor
-35.203094,19.71991,-15.184944,notumor
-30.498404,6.055957,-5.650087,notumor
-30.13768,-34.310955,6.764786,notumor
10.851478,27.184677,2.4323103,notumor
20.757437,25.863935,39.60633,notumor
-5.20822,-2.1270003,13.064405,notumor
12.376978,10.701385,-3.6187017,notumor
-32.238625,-2.9127524,7.891816,notumor
-3.1153166,-23.118189,-16.010632,notumor
11.286286,-16.168142,-8.878072,notumor
13.327246,-17.246582,-8.236065,notumor
15.083906,4.93818,9.808057,notumor
27.91372,-6.2476573,3.1102939,notumor
-8.694644,31.844324,-13.747579,notumor
-0.5029754,38.17101,-19.477562,notumor
44.670483,39.71333,33.56051,notumor
24.775177,-22.4994,-14.382204,notumor
15.083906,4.93818,9.808057,notumor
-3.6214652,-10.421002,-1.6477464,notumor
1.5686251,-28.731077,-1.1138196,notumor
-17.713129,15.051495,6.946203,notumor
-6.319859,20.61825,-11.120696,notumor
21.959764,-4.620467,-0.7805907,notumor
-31.087051,1.8525709,8.978958,notumor
-9.072757,31.027588,0.6861364,notumor
16.143759,-14.256124,-3.3094618,notumor
9.738021,-9.264727,2.9105747,notumor
-33.96686,23.714563,-20.792662,notumor
66.3514,7.681283,-26.941145,notumor
-4.31433,-11.745988,5.000784,notumor
55.12706,1.4040065,-23.017994,notumor
44.106617,-4.6049438,5.392433,notumor
62.86322,9.429402,-24.643663,notumor
-33.300114,11.336021,-12.601534,notumor
77.76299,15.541308,-20.132902,notumor
-7.848919,52.86417,-29.333227,notumor
65.72938,-3.195689,-9.342304,notumor
34.635635,-1.8882654,-3.208482,notumor
30.843786,55.778824,20.480112,notumor
-21.51615,14.771416,-2.5565956,notumor
72.50515,-12.38742,-13.307092,notumor
-15.571751,32.479996,-12.250126,notumor
74.18136,-17.350521,-2.6568365,notumor
38.574165,-32.114758,-21.822886,notumor
77.37897,2.657447,-10.675989,notumor
-31.18553,1.8627018,8.90709,notumor
67.78463,12.514505,9.507849,notumor
41.49577,0.93973845,-8.2962265,notumor
47.46507,27.457191,11.999984,notumor
25.51626,58.639248,10.282446,notumor
13.45314,0.21603295,2.1488047,notumor
14.016557,20.377401,6.8319273,notumor
76.711845,-1.473722,7.701071,notumor
19.934635,-3.666601,12.852307,notumor
79.27297,1.9868764,16.57785,notumor
-7.2918124,-15.217534,1.2860932,notumor
27.987661,-40.587677,-25.954454,notumor
117.723495,-15.976518,-1.1577961,notumor
87.88798,-17.371857,-34.350975,notumor
100.68415,-19.663559,-15.411127,notumor
87.379524,-72.58043,-32.535812,notumor
60.699303,-22.088192,-37.37998,notumor
106.66024,-10.081483,0.15435489,notumor
-5.0857773,41.23416,-19.266603,notumor
48.117672,-13.308546,-9.533763,notumor
55.778057,-18.354473,-5.8576975,notumor
-9.619555,-14.485035,7.201702,notumor
6.3879566,-17.946049,15.785137,notumor
96.20525,1.8863451,-4.8611712,notumor
68.881836,46.35723,58.99774,notumor
75.45456,-47.13076,24.112799,notumor
30.843786,55.778824,20.480112,notumor
15.278304,-2.3044286,8.550586,notumor
86.69875,-72.55905,-35.106632,notumor
-28.021029,13.095576,-4.0605936,notumor
41.325794,10.828722,-34.965115,notumor
86.089645,28.189316,-16.737373,notumor
54.817028,83.26851,-14.673304,notumor
13.976498,27.04747,-14.864577,notumor
44.670483,39.71333,33.56051,notumor
-57.899128,-0.88708967,-14.585302,notumor
-26.682398,11.691863,-8.964437,notumor
-18.52745,20.448748,-5.069297,notumor
15.278304,-2.3044286,8.550586,notumor
31.803165,3.3594353,-3.252978,notumor
-2.0147874,-4.237843,1.7465144,notumor
-17.995989,13.7871065,4.9570103,notumor
-29.285542,13.906371,-5.419053,notumor
-14.003593,33.407135,-11.976114,notumor
54.81983,83.31659,-15.238179,notumor
34.1701,-1.2463962,-2.3627791,notumor
-4.31433,-11.745988,5.000784,notumor
-12.340443,-6.142706,3.1909423,notumor
-12.877712,33.28728,-0.8156365,notumor
13.976498,27.04747,-14.864577,notumor
42.260014,-26.006449,-1.9205234,notumor
71.33862,-28.44555,37.443542,notumor
44.670483,39.71333,33.56051,notumor
-24.332108,-15.61307,16.548811,notumor
4.287001,9.216707,-27.310818,notumor
29.426434,8.638766,0.077572696,notumor
123.53238,15.880998,-0.39843982,notumor
-6.5401006,25.53857,-5.8655257,notumor
55.622215,-67.869354,-6.001631,notumor
94.85832,-47.317245,-11.5287,notumor
-34.63978,13.04956,-5.496372,notumor
-28.132872,22.602934,-11.4555235,notumor
-9.313093,15.826007,-19.137936,notumor
-4.9393682,14.937867,13.531164,notumor
41.325794,10.828722,-34.965115,notumor
-7.9029827,15.507644,-1.7676767,notumor
-6.832847,31.373186,-17.352072,notumor
41.73638,-6.2975335,-8.636997,notumor
109.62614,60.350914,-9.215281,notumor
-12.610553,-24.289616,2.1257877,notumor
41.73638,-6.2975335,-8.636997,notumor
109.62614,60.350914,-9.215281,notumor
25.940928,-20.552681,-8.80423,notumor
71.664314,13.727168,15.599371,notumor
35.550133,-44.80972,-22.25638,notumor
13.976498,27.04747,-14.864577,notumor
50.804623,29.94973,12.742618,notumor
31.883926,-17.705887,-4.7475653,notumor
61.176037,-20.655813,-19.186459,notumor
22.756773,-32.152596,-7.880923,notumor
13.885038,-13.7027445,-4.770712,notumor
27.766268,-38.170033,-1.6785923,notumor
79.9214,-20.41093,-37.48038,notumor
34.206535,4.2595468,-6.123386,notumor
20.313116,-7.869556,4.848259,notumor
83.12298,-1.4971055,-7.415936,notumor
3.2418585,41.571136,-9.960473,notumor
-10.869451,-23.44074,3.3158839,notumor
50.01445,-14.108213,0.57605135,notumor
119.205956,-26.276424,-25.953423,notumor
29.60395,-6.412619,-17.524742,notumor
45.076744,-36.75969,-26.717178,notumor
39.6251,-16.824188,-5.33588,notumor
34.1529,-0.14186656,-1.8969779,notumor
-4.642687,-25.820253,-3.8465803,notumor
34.325504,-10.510212,-0.047228407,notumor
-18.52745,20.448748,-5.069297,notumor
33.64312,59.376247,19.020239,notumor
117.611855,-19.836521,-29.075254,notumor
34.343056,13.784054,14.295067,notumor
57.5564,50.04995,-15.240716,notumor
-20.796186,11.502919,5.2930565,notumor
-17.658508,-24.279722,7.4993877,notumor
-18.06446,-24.01706,7.440058,notumor
44.440742,50.434296,-0.1811614,notumor
1.3933262,4.174413,-4.007959,notumor
34.929386,52.05043,21.787184,notumor
24.351788,73.14986,-13.4566965,notumor
14.34162,34.290676,-0.29397008,notumor
-5.3845873,15.303786,7.660275,notumor
-28.458654,0.017377192,6.7944436,notumor
50.385773,-32.81043,-8.357998,notumor
59.371964,15.502085,6.521268,notumor
-27.928505,27.788977,-19.158205,notumor
49.001606,23.432596,-7.8355355,notumor
43.082497,-29.376064,-2.0641267,notumor
39.331432,-4.5503726,-30.586857,notumor
-28.479053,0.01428452,6.817505,notumor
18.01033,7.2629323,14.255778,notumor
2.61799,26.084665,-8.426793,notumor
2.998267,24.241287,-7.425805,notumor
6.3572316,-36.454315,-30.159943,notumor
-21.741182,31.189781,-11.76194,notumor
10.347981,22.654224,6.9553165,notumor
28.079294,2.2166786,0.10569263,notumor
-32.821743,11.850708,-12.757531,notumor
19.118496,41.0099,7.1336074,notumor
5.4223576,-34.13993,-28.144352,notumor
-20.55409,12.460054,2.9681437,notumor
-3.4319358,-12.247705,5.387504,notumor
42.369755,-1.9602085,-30.548115,notumor
1.8038292,3.8277376,-6.232159,notumor
16.899067,10.908489,10.244742,notumor
36.918606,-15.182173,11.981084,notumor
51.041306,-2.3364928,1.1038828,notumor
-22.24611,7.7205415,-5.144982,notumor
-28.572733,-0.2016328,13.309012,notumor
24.241951,8.9627075,15.517645,notumor
-1.5749748,14.530907,-4.509641,notumor
44.334034,-4.7091355,5.242202,notumor
-21.579302,14.764147,-2.5615847,notumor
-15.390468,32.460392,-12.18163,notumor
1.9183742,19.49763,-8.341078,notumor
117.29765,-22.484581,-30.080341,notumor
13.9449005,16.97867,4.5169415,notumor
7.5863996,4.2321353,4.874175,notumor
14.048533,17.115654,5.3355536,notumor
17.268026,20.707153,0.5939826,notumor
3.2594643,15.563129,-4.258955,notumor
-20.56498,-8.781653,5.8991566,notumor
53.209465,-19.680176,-26.508514,notumor
18.878405,25.150673,12.877689,notumor
130.1599,5.857398,19.901703,notumor
13.78261,31.014862,16.878521,notumor
-2.901373,40.4442,-6.9609165,notumor
35.73365,-11.456161,15.4243145,notumor
72.945206,36.951252,-5.5317903,notumor
-21.194765,32.020763,-17.118818,notumor
-33.262344,20.714989,-11.240456,notumor
78.17106,-31.431704,-46.805027,notumor
18.80228,29.09614,12.458419,notumor
-2.986628,41.507797,-8.227343,notumor
36.686237,-9.715928,22.846645,notumor
58.73013,3.7836096,10.2806015,notumor
18.759668,-40.87914,-33.060654,notumor
-1.4680282,12.868902,-4.022115,notumor
75.41651,14.666091,26.268272,notumor
74.15695,14.421504,26.62362,notumor
132.76295,2.2687342,22.826683,notumor
16.699717,29.57027,21.66076,notumor
5.2677617,48.856983,-20.967798,notumor
-9.856214,10.081078,2.6947854,notumor
82.26225,-14.01118,-18.519394,notumor
74.41543,42.501366,1.9012979,notumor
81.505424,66.290306,-4.92541,notumor
74.28712,75.66374,-13.7367935,notumor
57.865902,6.291563,10.648687,notumor
-32.536953,18.162066,-13.102102,notumor
-9.83085,35.172398,-8.014589,notumor
24.981697,42.570267,-8.701324,notumor
19.103504,40.73492,6.275143,notumor
36.682068,-11.975933,15.187255,notumor
-2.675858,40.26147,-6.9053307,notumor
-33.136772,20.766977,-11.209813,notumor
9.368719,21.791344,0.29980758,notumor
18.116255,29.477657,12.432282,notumor
103.4647,43.46618,10.7717705,notumor
-27.85371,-2.7511897,6.919266,notumor
26.57007,52.519913,-1.8524376,notumor
-2.8678834,41.38866,-8.149229,notumor
74.19113,36.144028,-9.948119,notumor
51.832634,-6.107728,20.962349,notumor
44.23527,-6.9169493,7.7945623,notumor
133.25322,1.9638274,22.907902,notumor
-21.026022,11.54259,5.1755514,notumor
4.929084,66.2892,-33.688667,notumor
63.34803,50.915977,-5.8693843,notumor
72.15578,31.895805,0.2962575,notumor
31.028221,56.161186,-3.1985636,notumor
41.10214,85.829094,-20.275434,notumor
82.212944,-14.120485,-18.358637,notumor
74.73424,42.43558,1.6159155,notumor
81.50341,66.21929,-4.9149485,notumor
84.90955,62.96283,-2.6349912,notumor
-25.174187,13.600525,-12.129351,notumor
74.11921,58.255093,-8.422311,notumor
27.198801,16.456533,6.6135254,notumor
57.88606,6.118478,10.1376,notumor
130.5258,5.720806,20.001583,notumor
59.48626,-21.621897,-42.65225,notumor
151.76186,20.162373,0.89088583,notumor
34.49083,14.106931,13.94932,notumor
16.641415,28.793306,21.90514,notumor
6.0226235,45.278625,-20.385952,notumor
31.394823,53.500023,0.1483507,notumor
82.490616,-16.014511,-17.712793,notumor
86.13643,54.878628,-3.2532341,notumor
-17.98259,-24.07402,7.243161,notumor
20.63866,39.539234,7.812665,notumor
14.775021,32.656513,2.6374488,notumor
75.6746,-0.13743797,-2.3589869,notumor
-28.04407,-2.6170523,6.9838824,notumor
-1.3705359,35.624546,-9.271275,notumor
85.18549,-11.895873,-26.390001,notumor
-11.943699,16.56963,7.3224387,notumor
-4.5055833,-9.584742,3.1424618,notumor
41.948174,-28.059452,-3.1241758,notumor
19.638012,5.567997,0.36915222,notumor
37.377956,-0.67581207,-30.607538,notumor
117.57532,-19.827543,-29.07052,notumor
46.10771,-16.254898,-25.687971,notumor
-31.433958,10.012211,0.9719844,notumor
43.97739,-4.5298257,2.9282596,notumor
1.3004035,4.2728324,-3.9250853,notumor
5.4361687,-34.224857,-28.173914,notumor
-17.797813,10.971576,-2.769336,notumor
-20.838215,26.58603,-8.495587,notumor
-32.316265,9.47917,-12.260015,notumor
-11.30166,-26.090544,10.611823,notumor
34.415344,13.757611,14.0295515,notumor
57.543396,49.99689,-15.362007,notumor
-27.754847,-2.8000176,7.012387,notumor
-20.580227,11.482549,5.419792,notumor
-17.901102,-24.097834,7.2585235,notumor
1.384238,4.0546618,-4.0300083,notumor
9.441326,-0.6465598,-5.900774,notumor
-14.936967,32.406155,-11.957044,notumor
-5.45811,15.275827,7.8577228,notumor
72.29714,31.760046,0.112873636,notumor
-1.1331176,34.827225,-7.990966,notumor
60.255726,15.370062,6.524048,notumor
-49.94256,1.0939455,-6.104161,notumor
43.171047,-29.335123,-2.2303305,notumor
20.299097,6.4243956,5.9359756,notumor
18.308325,7.215264,14.17863,notumor
-10.49777,-8.005415,1.5932064,notumor
-27.677986,29.280712,-19.483929,notumor
2.5584967,26.189938,-8.226083,notumor
-9.219905,33.486935,-10.582127,notumor
-17.691973,11.153457,1.9453319,notumor
-21.471043,31.149864,-11.383066,notumor
10.3421,22.46247,7.0920734,notumor
-32.791832,11.420255,-12.527818,notumor
34.287613,14.7889,11.538241,notumor
-20.36923,12.347396,3.0961783,notumor
3.7646458,18.368761,12.9533415,notumor
-17.38329,-23.25314,12.175139,notumor
1.9149873,3.7998784,-6.4058676,notumor
30.310923,2.2715166,-2.8735209,notumor
37.26884,-15.330824,12.052927,notumor
-30.849937,1.8317565,9.304781,notumor
-28.533855,-0.26845396,13.275618,notumor
-1.1167191,34.88497,-8.065422,notumor
44.279705,-4.859091,5.3994575,notumor
10.353876,22.81371,7.3243475,notumor
-21.549425,14.752712,-2.6096447,notumor
61.698746,-26.50554,-49.619583,notumor
13.8877735,17.038559,4.44998,notumor
76.06259,32.433556,4.157415,notumor
7.8678856,4.293467,4.781115,notumor
-30.705786,16.289764,-12.347672,notumor
17.180279,20.760893,0.6570882,notumor
2.052321,25.81321,-8.851637,notumor
35.962334,51.838863,22.863789,notumor
34.67909,58.99338,20.34082,notumor
2.8590517,33.23158,-1.2980528,notumor
13.089915,-12.168369,22.14444,notumor
16.82926,9.575425,8.366665,notumor
29.832613,2.5540445,-3.7407696,notumor
-13.267453,-15.84066,3.0503974,notumor
-30.910284,1.1343585,9.039434,notumor
66.0991,13.0748,6.821376,notumor
50.69017,-5.242645,28.55579,notumor
-28.558214,-0.767379,13.402131,notumor
43.945137,-4.5348954,2.9578886,notumor
10.612672,19.487284,3.4614358,notumor
-21.321964,13.297044,-0.6639086,notumor
2.1093016,17.188229,-7.0697527,notumor
90.750565,-14.952194,-26.30822,notumor
10.642605,19.48762,3.466749,notumor
24.07425,74.022934,-15.606881,notumor
14.787332,11.80333,3.8038762,notumor
35.506977,-12.879795,10.429338,notumor
51.85084,-5.9442034,-1.7260872,notumor
-30.986813,1.1054925,8.965497,notumor
54.227253,20.910616,-5.309415,notumor
-1.4517211,13.021714,-4.001513,notumor
44.029354,-4.4766965,2.7344248,notumor
10.69504,19.632,3.5112207,notumor
-21.339724,13.382468,-0.6205825,notumor
2.1436899,17.21943,-7.14352,notumor
7.694887,-25.868994,-11.6854925,notumor
43.80855,54.340836,5.399019,notumor
14.892308,11.8706255,4.6656213,notumor
-30.309507,14.009661,-9.713149,notumor
70.99962,23.61855,30.318327,notumor
4.0743976,11.670747,-7.348038,notumor
-20.888023,-9.875648,-0.3357018,notumor
13.842641,32.15367,17.003948,notumor
29.28474,1.994572,7.999377,notumor
18.219557,29.45619,12.281314,notumor
103.02147,43.643105,11.158224,notumor
36.38382,58.47394,16.579357,notumor
12.75473,56.06311,-8.097089,notumor
13.8293,32.233288,17.143755,notumor
25.60596,52.89864,-2.44134,notumor
44.657154,-5.759397,-30.555128,notumor
36.612072,-9.649311,22.852709,notumor
58.472084,4.0913095,10.471188,notumor
49.269714,-2.7014873,-6.8831534,notumor
142.43114,-18.407518,-0.26538244,notumor
90.07328,48.50632,14.846742,notumor
25.320356,8.328195,17.17786,notumor
76.64361,-27.933018,-42.804504,notumor
-2.6851315,40.474308,-6.823095,notumor
35.799076,-11.538696,15.450738,notumor
57.248154,8.117165,6.931693,notumor
97.58834,47.575176,14.205733,notumor
124.0066,33.77675,-5.362892,notumor
55.32961,-23.351831,-24.572056,notumor
130.44952,5.718302,19.905006,notumor
16.618902,28.718378,22.093153,notumor
132.55144,24.328773,8.253855,notumor
70.86298,57.677975,-0.5871765,notumor
82.3667,-16.004265,-17.813976,notumor
60.14886,15.441516,6.686869,notumor
86.15761,54.886265,-3.0592253,notumor
74.378204,41.312096,2.8412614,notumor
26.979414,14.795187,-2.384104,notumor
56.360146,10.553639,7.1318736,notumor
144.5903,-19.76637,2.0456214,notumor
90.88843,48.75918,14.528614,notumor
-21.289892,33.305504,-17.818184,notumor
78.03988,-31.55735,-47.564034,notumor
23.969921,48.258144,0.5247242,notumor
18.65709,29.130049,12.581941,notumor
12.771831,55.96849,-8.071588,notumor
25.961498,52.687153,-2.1349773,notumor
6.5783296,26.314762,-7.2891455,notumor
24.289192,73.13619,-13.486873,notumor
-2.9191124,41.423492,-8.228837,notumor
58.87089,3.809171,9.830039,notumor
-32.40212,18.215714,-13.093719,notumor
142.79654,-18.273672,-0.46535984,notumor
102.66609,40.596283,1.7421579,notumor
19.909517,-43.99316,-36.661427,notumor
-32.648952,9.407211,-12.362043,notumor
51.76908,-5.7332997,21.260069,notumor
16.711512,74.240486,-31.092049,notumor
74.57682,72.91091,-10.12282,notumor
35.754223,45.917866,-2.1160505,notumor
66.56236,68.050934,-5.567653,notumor
26.18117,51.7485,1.204253,notumor
-13.609704,13.530633,6.259034,notumor
35.951096,-11.6970825,15.130624,notumor
57.481335,7.7864842,6.5038023,notumor
73.31293,36.713696,-5.811879,notumor
130.56575,5.5974565,19.912245,notumor
14.064619,31.161528,17.19405,notumor
16.751143,28.756315,22.113392,notumor
-9.591891,9.688113,8.91791,notumor
70.68292,57.548798,-0.6640854,notumor
33.712433,59.261345,19.050104,notumor
31.432251,53.507183,0.1271493,notumor
86.21737,55.039715,-1.9183942,notumor
75.50516,51.516487,-13.745891,notumor
-10.643383,40.872875,-11.654596,notumor
26.93758,14.887271,-2.1554215,notumor
133.15085,2.2021122,23.154684,notumor
61.753696,-26.524258,-48.858154,notumor
150.77092,25.223742,5.4136305,notumor
63.433807,51.042477,-5.973935,notumor
57.48448,4.403359,9.531978,notumor
8.7494335,27.751236,9.680023,notumor
73.79018,64.45942,-13.299788,notumor
-55.59397,-3.51315,-6.4006457,notumor
50.706303,-5.10689,28.756117,notumor
-5.6986537,15.441753,7.7041264,notumor
60.139095,15.440654,6.667302,notumor
34.4585,14.884397,11.301394,notumor
86.674904,-13.3944025,-26.644037,notumor
48.41009,23.761494,-7.279397,notumor
20.18701,6.522152,5.980908,notumor
39.515957,-4.4133587,-30.771353,notumor
18.285038,7.2423844,14.196056,notumor
2.5329955,26.191408,-8.106721,notumor
20.581425,39.704723,8.628519,notumor
-21.92968,30.962202,-11.610506,notumor
10.346703,22.567307,6.9897704,notumor
57.694103,50.420723,-14.635431,notumor
-31.085289,15.343693,-4.607164,notumor
52.71185,3.7104235,18.201117,notumor
-21.079618,-0.7865609,15.403437,notumor
-40.15298,7.561133,-5.6368203,notumor
-17.426807,-23.174265,12.165939,notumor
